Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
0.03,6.3999996,9.87,0.08,-0.13,-0.32,1545104677605,0,11.763409152112331
-1.01,3.61,12.469999,0.0,-0.02,0.22,1545104677804,0,13.021254742151426
-0.32999998,5.56,13.849999,0.13,-0.19,-0.29,1545104678005,0,14.927992908854192
0.35999998,5.44,10.559999,0.099999994,-0.089999996,0.37,1545104678205,0,11.884308093683915
-0.34,3.8999999,13.84,0.01,0.089999996,0.53999996,1545104678405,0,14.383017736900696
-0.07,4.16,11.4,0.14999999,-0.01,-0.14,1545104678605,0,12.13550575789901
0.61,3.84,11.54,0.14999999,-0.01,-0.14,1545104678804,0,12.177409412514633
-0.06,3.4499998,8.99,0.089999996,-0.01,-0.22999999,1545104679004,0,9.629444356763273
1.73,4.69,8.19,0.14,-0.07,-0.37,1545104679205,0,9.595056018596244
-0.41,4.93,7.85,0.07,-0.07,-0.08,1545104679405,0,9.278766081758931
1.13,4.98,9.63,-0.049999997,-0.02,0.26999998,1545104679605,0,10.900192658847825
0.44,2.3,10.0,0.049999997,-0.06,0.049999997,1545104679805,0,10.270520921550181
-0.41,4.33,9.55,0.049999997,-0.06,0.049999997,1545104680004,0,10.493783874275286
1.18,5.0,5.71,0.06,0.14,0.31,1545104680205,0,7.680917913895448
-1.26,3.27,12.86,0.01,0.02,-0.08,1545104680405,0,13.328919686156112
0.29999998,4.12,10.23,0.01,0.02,-0.08,1545104680604,0,11.032556366862577
-0.58,6.1099997,7.83,0.19,0.07,-0.19999999,1545104680804,0,9.94873842926831
-0.75,3.82,10.79,0.32,-0.089999996,-0.099999994,1545104681004,0,11.470788987685197
0.77,5.7,7.96,-0.06,-0.03,-0.22,1545104681204,0,9.820616070288056
-0.19999999,3.31,4.8399997,-0.14999999,-0.11,-0.29,1545104681405,0,5.867000689619875
-0.21,4.93,9.71,0.08,-0.07,0.29999998,1545104681605,0,10.891882298299041
-0.66999996,4.4,7.66,0.01,-0.04,0.32999998,1545104681805,0,8.85914781152228
-0.97999996,4.79,9.469999,0.01,-0.04,0.32999998,1545104682004,0,10.657644251034137
-0.53,6.19,8.04,-0.01,0.049999997,0.12,1545104682205,0,10.160639743638193
1.8199999,4.02,8.82,0.13,0.04,-0.38,1545104682405,0,9.862312083685042
1.05,7.1,7.12,-0.07,-0.099999994,-0.19999999,1545104682605,0,10.109742825611342
0.24,4.22,10.7,-0.13,0.0,0.22,1545104682805,0,11.504607772540531
0.61,2.9199998,10.83,0.06,0.04,0.29,1545104683004,0,11.233316466297923
-0.65999997,6.66,11.08,0.06,0.04,0.29,1545104683204,0,12.94440419487896
1.54,4.68,7.7599998,0.04,0.06,0.35999998,1545104683403,0,9.191931075459609
0.63,4.4,8.78,0.04,0.22,0.29,1545104683604,0,9.841000965349002
-0.35999998,5.74,10.73,-0.07,0.17,-0.22,1545104683804,0,12.17415705441654
-0.51,3.33,5.35,-0.089999996,0.049999997,0.17,1545104684014,0,6.322301796023344
-0.84,3.87,6.8199997,-0.049999997,0.03,0.0,1545104684222,0,7.88637406594438
-1.18,7.35,14.309999,-0.42,0.04,0.14,1545104684415,1,16.130436180711325
-0.95,1.38,11.42,-0.42,0.04,0.14,1545104684618,1,11.542239817297162
0.07,-4.0299997,11.429999,-0.19,0.02,-0.17,1545104684814,1,12.119846315939864
-2.05,6.0299997,9.639999,-0.17,0.14,0.14,1545104685014,1,11.553916093775351
0.65,6.3199997,8.98,0.26999998,0.03,-0.35999998,1545104685214,1,11.000240734093055
-2.6799998,3.79,9.37,-0.01,0.099999994,-0.08,1545104685414,1,10.456739402318489
-1.17,4.45,8.67,0.04,0.03,-0.03,1545104685614,1,9.815309470414062
-1.86,4.74,8.67,0.04,0.03,-0.03,1545104685814,1,10.054655638061405
-1.52,4.5299997,8.889999,0.01,0.0,-0.19,1545104686014,1,10.092738949462682
-1.91,4.5699997,8.67,-0.01,0.03,0.03,1545104686213,0,9.985083738156636
-1.7199999,4.6,8.73,0.0,0.02,-0.03,1545104686414,0,10.016551285547337
-2.01,4.68,8.7,0.0,0.0,-0.03,1545104686622,0,10.081294559727931
-1.86,4.85,8.63,0.0,0.0,-0.03,1545104686814,0,10.072685838444482
-2.75,7.7599998,10.17,0.01,-0.01,0.0,1545104687014,0,13.084685586440356
-2.1299999,4.5499997,8.91,0.0,-0.089999996,0.07,1545104687213,0,10.228758323667643
-1.55,4.64,8.62,0.02,-0.14,0.07,1545104687415,0,9.911432792487672
