Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
0.76,4.54,6.6099997,0.08,0.12,0.14,1544082338529,0,8.05489267675244
0.78999996,4.63,7.94,-0.06,0.11,0.14999999,1544082338729,0,9.225215441213283
0.14,5.2999997,7.19,-0.14999999,-0.08,-0.04,1544082338929,0,8.933403428705104
1.8,5.5699997,8.94,-0.14999999,-0.08,-0.04,1544082339132,0,10.685901770931647
2.4199998,3.55,12.41,-0.01,-0.04,0.17999999,1544082339329,0,13.132669151090347
1.74,5.04,9.82,0.099999994,-0.07,-0.29,1544082339529,0,11.174148737152196
0.45999998,4.1,8.57,-0.19,-0.049999997,-0.24,1544082339729,0,9.511387910373545
0.45,5.93,7.5899997,-0.14,0.04,0.03,1544082339930,0,9.642380175350901
0.87,3.6399999,10.09,-0.089999996,0.04,0.42,1544082340130,0,10.761719159688196
0.21,5.7799997,9.99,0.099999994,0.03,0.13,1544082340330,0,11.54350884835283
0.21,5.1,8.69,0.17999999,0.03,-0.25,1544082340530,0,10.078204205115115
-0.16,4.98,8.03,0.06,0.0,-0.17,1544082340730,0,9.450232801365265
0.91999996,5.67,8.86,0.14999999,0.0,0.0,1544082340930,0,10.559114542725634
1.62,4.61,7.17,-0.049999997,0.12,0.68,1544082341130,0,8.676715968613932
1.49,4.5699997,9.41,-0.17,-0.03,-0.04,1544082341330,0,10.566602919481744
1.24,4.74,9.36,0.14999999,0.0,-0.31,1544082341530,0,10.564790580035176
-0.58,3.4199998,8.12,0.12,0.08,-0.049999997,1544082341730,0,8.829903659270583
0.59,5.0899997,7.7,-0.5,-0.07,-0.17,1544082341930,0,9.249118711855745
0.58,3.85,7.8599997,-0.02,0.14999999,0.69,1544082342130,0,8.77145913084021
1.6899999,5.97,9.82,-0.06,0.0,-0.04,1544082342330,0,11.615911486491278
0.41,5.54,7.5899997,0.01,-0.02,-0.29,1544082342530,0,9.405732052636843
-0.72999996,6.18,6.83,-0.03,-0.06,-0.39999998,1544082342730,0,9.239816012324054
0.44,5.5699997,8.23,0.03,0.12,0.089999996,1544082342930,0,9.947431661388787
0.45999998,5.79,11.62,0.01,-0.02,0.07,1544082343129,0,12.990769799422972
0.0,5.47,9.95,0.06,-0.25,-0.35999998,1544082343330,0,11.354444063889698
0.53999996,4.48,7.94,-0.16,-0.14,-0.14999999,1544082343530,0,9.132666639968855
0.35,5.5699997,8.15,-0.14999999,-0.04,0.14999999,1544082343730,0,9.877747549821269
0.57,4.6,8.37,-0.049999997,0.14999999,0.29,1544082343930,0,9.567747906377967
0.82,3.75,11.679999,-0.11,-0.049999997,0.089999996,1544082344129,1,12.294603557658986
0.099999994,3.86,10.469999,-0.11,0.0,0.03,1544082344335,1,11.159322517913038
0.34,4.5499997,8.639999,-0.11,0.0,0.03,1544082344529,1,9.770756367344397
0.31,5.0699997,7.52,-0.22999999,0.08,0.22,1544082344729,1,9.074767047037632
1.24,6.5,7.2599998,0.0,0.29,0.91999996,1544082344929,1,9.823196887775387
2.06,5.52,8.44,0.14,0.0,-0.74,1544082345129,1,10.293085057454835
2.5,5.97,10.62,0.07,-0.69,-2.57,1544082345329,1,12.436852495708067
1.4699999,4.89,9.37,0.19,-0.68,-2.19,1544082345529,1,10.670984008328379
-1.88,3.72,7.9199996,0.26999998,-0.48,-1.4399999,1544082345729,1,8.949815286585537
-2.77,3.46,8.98,-0.12,-0.22999999,-1.06,1544082345929,1,10.014234868426046
0.0,4.49,10.75,0.28,-0.17,-1.29,1544082346132,1,11.650004291844702
-2.5,2.02,10.36,0.28,-0.17,-1.29,1544082346329,1,10.847119433287345
-3.85,-0.51,9.4,0.35,-0.14,-1.03,1544082346535,1,10.170673527353044
-3.3899999,3.78,9.04,0.87,-0.26,-0.59,1544082346729,1,10.368321914466197
-1.9599999,4.11,9.7,0.65,-0.38,-1.01,1544082346929,1,10.71558209375487
-3.1399999,3.97,8.78,0.71999997,-0.41,-0.89,1544082347129,1,10.134539919108317
-2.74,3.9299998,7.8599997,0.51,-0.38,-0.049999997,1544082347328,1,9.205003732318643
-1.12,3.83,8.69,0.51,-0.38,-0.049999997,1544082347530,1,9.562395097463815
-2.35,4.6,9.59,0.28,-0.35,0.25,1544082347729,1,10.892685619258456
-1.2099999,4.11,8.78,0.12,-0.25,0.12,1544082347930,1,9.769575208677193
-1.01,4.75,8.11,0.049999997,-0.35,-0.19,1544082348130,1,9.452761501275699
-0.85999995,4.95,8.86,0.0,-0.25,-0.07,1544082348337,0,10.185366950385243
