Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
-0.71,6.83,9.61,-0.16,0.0,0.03,1544082463100,0,11.811227709260372
-0.53999996,5.29,6.5899997,0.34,-0.08,-0.35,1544082463300,0,8.467809398114726
-1.1,4.7,7.98,0.02,0.08,0.17,1544082463500,0,9.326328323622326
-1.11,4.39,8.36,-0.099999994,-0.12,-0.03,1544082463700,0,9.507565408662725
-0.53,5.3199997,7.69,0.03,-0.02,0.22,1544082463900,0,9.365863377607004
-0.85999995,5.91,8.71,-0.06,-0.04,-0.24,1544082464100,0,10.56086170319449
-1.37,7.08,6.92,0.24,-0.03,0.07,1544082464299,0,9.994483478399472
-0.66999996,5.74,8.179999,0.14,0.24,0.61,1544082464500,0,10.015432271569761
0.17,4.71,9.809999,0.01,-0.01,-0.19999999,1544082464700,0,10.88343146163015
-0.68,5.5499997,8.75,-0.049999997,-0.19999999,-0.31,1544082464900,0,10.38399714320069
-0.26999998,5.08,8.57,0.06,0.0,-0.16,1544082465100,0,9.96615271753348
-1.8299999,5.52,7.45,0.14999999,0.16,0.35,1544082465300,0,9.451021089490807
-0.69,4.83,8.79,-0.03,0.04,-0.089999996,1544082465500,0,10.053312886805026
-0.52,6.24,9.38,-0.19,-0.089999996,0.16,1544082465700,0,11.277960808585922
-1.93,3.62,9.61,-0.07,-0.16,-0.25,1544082465900,0,10.448990381850296
-0.72999996,4.97,8.46,-0.02,-0.06,-0.13,1544082466100,0,9.838973520728675
-0.48999998,4.81,9.08,0.11,0.04,0.32999998,1544082466300,0,10.287011226804411
-0.59999996,7.5499997,7.98,0.06,0.03,0.17999999,1544082466500,0,11.001949619135697
1.68,5.13,9.82,0.08,-0.22,-0.44,1544082466700,0,11.205877921876535
0.21,4.87,9.98,0.08,-0.22,-0.44,1544082466900,0,11.106817726063573
0.35999998,7.54,8.05,-0.03,0.13,0.32999998,1544082467130,1,11.035565231813004
-0.65999997,5.74,6.81,-0.03,0.13,0.32999998,1544082467299,1,8.930806232384622
-0.93,5.31,7.69,-0.42999998,0.07,0.07,1544082467499,1,9.3913311090601
1.8399999,3.79,10.44,-0.08,0.06,0.24,1544082467703,1,11.258032671475066
0.85999995,4.95,8.29,-0.08,0.06,0.24,1544082467899,1,9.693616451768658
-0.84,4.35,8.11,-0.01,0.13,-0.53999996,1544082468099,1,9.241222862803385
-0.96,3.5,10.25,0.049999997,0.01,-1.27,1544082468299,1,10.873550478109715
-3.23,1.1999999,9.07,-0.01,-0.04,-1.1999999,1544082468499,1,9.702463592304793
-3.72,5.18,9.76,-0.17999999,0.089999996,-1.12,1544082468699,1,11.658833560867057
-3.4399998,-1.02,12.66,0.61,-0.14999999,-1.62,1544082468899,1,13.15863209547254
-4.16,6.22,8.929999,0.53,-0.12,-1.01,1544082469099,1,11.650703074922175
-3.57,3.28,8.3,1.18,-0.22,-1.05,1544082469299,1,9.612143361394482
-3.98,4.2799997,4.25,0.55,0.0,-0.66999996,1544082469500,1,7.2264304765215925
-0.77,1.9499999,8.09,1.01,-0.32999998,-1.0,1544082469699,1,8.35724234481686
-3.51,2.84,9.61,1.31,-0.38,-0.72999996,1544082469899,1,10.617805799693267
-3.37,1.9599999,10.63,0.64,-0.58,-1.0699999,1544082470099,1,11.322340730078743
-3.0,4.88,6.74,0.69,-0.62,-0.17999999,1544082470299,1,8.845450808183832
-2.1699998,-0.04,9.48,0.69,-0.62,-0.17999999,1544082470499,1,9.725271159818632
-2.01,6.47,8.65,0.72999996,-0.35999998,-0.19999999,1544082470699,1,10.987424630003156
-2.22,3.4199998,7.81,0.72999996,-0.35999998,-0.19999999,1544082470899,1,8.810272335858865
-2.1,3.1299999,7.72,-0.22,-0.26999998,-0.08,1544082471105,0,8.591001069374862
-0.48,6.0299997,7.41,-0.22,-0.26999998,-0.08,1544082471299,0,9.565531683184165
-0.14,5.5899997,9.65,0.14999999,-0.29999998,0.06,1544082471499,0,11.153035310891834
-1.2099999,3.49,8.76,0.0,-0.01,-0.03,1544082471699,0,9.506934298605414
-2.12,4.75,7.25,-0.14999999,-0.19,-0.08,1544082471899,0,8.922970357453845
0.0,5.38,7.72,0.0,-0.049999997,0.21,1544082472099,0,9.409718380483021
-1.26,2.3999999,8.55,-0.049999997,0.01,0.26999998,1544082472300,0,8.969397946350693
-0.12,5.5299997,9.19,-0.28,-0.17,-0.39,1544082472500,0,10.726201409725629
0.47,6.08,8.34,0.0,-0.099999994,-0.22999999,1544082472700,0,10.33164556109045
-1.31,4.81,8.97,0.16,-0.03,0.25,1544082472900,0,10.262217109377486
