Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
-0.7,5.7599998,8.66,0.14999999,-0.04,0.0,1544082421561,0,10.424164124571334
-0.38,5.2999997,7.6699996,0.14999999,-0.04,0.0,1544082421760,0,9.330771173059611
-0.95,5.47,7.45,-0.03,-0.02,0.13,1544082421960,0,9.291173230545215
-0.37,6.71,8.63,-0.01,0.049999997,0.19,1544082422160,0,10.937911135129962
0.26999998,5.0699997,8.889999,0.24,-0.07,-0.099999994,1544082422360,0,10.237669616040609
-0.11,5.5,7.8199997,0.0,-0.19,-0.32999998,1544082422560,0,9.561092788379375
-0.08,4.95,10.25,0.03,-0.02,0.099999994,1544082422760,0,11.38294338033885
-0.83,4.73,9.29,0.049999997,0.14999999,0.44,1544082422960,0,10.457815259412454
-0.25,5.02,8.84,-0.08,-0.11,-0.44,1544082423160,0,10.168997000687925
-1.06,4.67,8.54,-0.07,-0.049999997,0.14999999,1544082423360,0,9.79102139717813
0.0,4.79,8.7699995,-0.099999994,-0.07,-0.31,1544082423560,0,9.992847003231875
-1.11,5.14,8.26,-0.049999997,-0.01,0.17999999,1544082423760,0,9.79179758777723
-0.24,4.92,8.33,-0.01,0.049999997,0.12,1544082423960,0,9.677442844057515
0.39,3.87,8.48,-0.12,-0.089999996,-0.02,1544082424159,0,9.32949087571235
-0.17,5.52,8.49,-0.12,-0.089999996,-0.02,1544082424360,0,10.12814889306037
0.099999994,5.74,7.0899997,0.0,-0.01,-0.14999999,1544082424560,0,9.122811833245278
-1.15,5.8199997,12.2,0.099999994,0.03,0.0,1544082424759,0,13.565946207618548
-1.5799999,4.6,9.16,-0.07,0.0,0.0,1544082424960,0,10.371210135948457
0.34,6.93,7.3599997,-0.06,0.02,0.04,1544082425160,0,10.114845306973315
-0.84,6.8799996,5.7999997,0.14,-0.13,-0.12,1544082425360,0,9.037698325126826
-0.03,3.8999999,6.39,0.14,0.03,0.16,1544082425560,0,7.486187228489547
0.25,5.2799997,6.99,0.0,0.07,0.25,1544082425759,0,8.763617793582744
-0.07,4.94,8.01,0.12,0.08,0.31,1544082425960,0,9.411089203700069
1.43,4.5699997,8.19,0.02,0.04,0.089999996,1544082426160,0,9.487143788200962
-0.12,3.76,8.83,0.089999996,-0.089999996,-0.42,1544082426360,0,9.597963325622786
-1.03,3.27,10.099999,0.14,0.02,-0.16,1544082426560,0,10.666010491275593
-0.56,5.97,8.66,0.47,0.14999999,-0.06,1544082426760,0,10.533285337443393
-1.63,4.8199997,8.79,0.29999998,0.04,-0.17,1544082426960,0,10.156446086500932
-0.44,6.08,8.13,-0.01,-0.08,-0.17,1544082427159,1,10.161540237582097
-1.0699999,4.33,9.08,-0.01,-0.08,-0.17,1544082427359,1,10.11633331726471
-0.68,6.54,8.33,-0.04,-0.01,0.02,1544082427559,1,10.61239369793639
-0.12,5.1,8.059999,0.03,0.17999999,0.22,1544082427759,1,9.538762177557473
-0.93,3.1799998,9.84,-0.08,0.099999994,-0.74,1544082427959,1,10.382817475425446
-2.2,2.87,9.0199995,0.099999994,0.089999996,-1.12,1544082428159,1,9.717885108396798
-2.3,3.32,10.98,-0.26999998,0.12,-1.12,1544082428359,1,11.699264934174284
-4.27,2.1499999,11.849999,0.17,0.02,-1.3199999,1544082428559,1,12.77802315970671
-6.64,2.1399999,10.05,0.97999996,0.049999997,-1.1999999,1544082428759,1,12.234038563450747
-4.1,-1.28,10.889999,0.13,-0.29999998,-1.3299999,1544082428959,1,11.706428926876077
-7.14,7.7799997,6.04,0.13,-0.29999998,-1.3299999,1544082429159,1,12.16509742385979
-7.5699997,4.7999997,5.2799997,0.14999999,-0.13,-0.19999999,1544082429365,1,10.403042315111492
-6.0699997,6.1,11.2699995,0.14999999,-0.13,-0.19999999,1544082429559,1,14.179837272973211
-5.17,3.6299999,9.76,0.17999999,-0.57,-1.03,1544082429759,1,11.625979497401499
-2.96,0.81,11.099999,0.17999999,-0.57,-1.03,1544082429958,1,11.516409067066045
-2.4199998,9.889999,5.74,1.2099999,-0.5,-0.72999996,1544082430159,1,11.688288123245467
-4.47,6.99,8.88,0.37,-0.53,0.14999999,1544082430359,1,12.152999629721052
-2.21,3.4299998,9.8,0.37,-0.53,0.14999999,1544082430559,1,10.615507459749631
-1.93,7.04,9.44,0.32,-0.31,-0.03,1544082430759,1,11.933151302149822
-1.79,6.41,8.8,0.049999997,-0.39999998,-0.19,1544082430959,1,11.03323162088062
-1.75,5.7799997,9.22,0.26999998,-0.19,-0.29999998,1544082431159,1,11.021764674134541
-2.18,5.68,8.86,0.29999998,-0.39999998,-0.24,1544082431374,0,10.74776255785361
