Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
-0.89,5.52,8.51,0.14,0.08,0.37,1544082502100,0,10.182465320343594
0.31,5.37,7.5,-0.06,-0.03,0.01,1544082502300,0,9.229463689727588
-1.5,6.2599998,8.98,-0.07,-0.12,-0.19,1544082502500,0,11.048891233784504
-0.53,4.8399997,9.54,-0.03,-0.07,-0.26,1544082502700,0,10.710653439263176
-0.94,5.5899997,7.3799996,-0.01,-0.03,0.17999999,1544082502900,0,9.305702055299227
-0.62,6.7799997,7.83,-0.01,0.25,0.63,1544082503100,0,10.376015416912221
1.64,6.3599997,7.41,0.16,0.06,0.01,1544082503300,0,9.90188346649263
-0.59999996,5.67,7.6699996,0.19999999,-0.13,-0.29999998,1544082503500,0,9.557080820836463
0.13,4.77,9.059999,0.06,0.02,-0.25,1544082503700,0,10.239794035038058
-0.47,6.0299997,7.98,-0.08,0.049999997,0.24,1544082503900,0,10.013101236979486
-0.90999997,5.5,7.6699996,0.04,0.049999997,0.04,1544082504100,0,9.481929856806586
2.28,4.25,9.26,-0.02,-0.13,-0.03,1544082504300,0,10.44071357714596
-1.1,4.3199997,9.57,0.11,0.01,0.0,1544082504500,0,10.557333820998561
-0.32999998,5.92,8.73,-0.099999994,0.02,-0.12,1544082504700,0,10.553113284088255
-0.65,4.8399997,9.53,0.08,0.14999999,0.25,1544082504900,0,10.708361083564565
-0.71,6.08,9.24,0.14,-0.099999994,-0.12,1544082505099,0,11.083686209921318
0.53,5.35,6.29,0.14,-0.099999994,-0.12,1544082505300,0,8.274509048880182
0.0,6.2,7.5299997,0.0,-0.099999994,0.0,1544082505500,0,9.754019452615424
-0.08,4.8199997,8.98,0.14,-0.06,-0.19999999,1544082505700,0,10.19211445716737
-0.26999998,6.14,8.09,0.03,0.01,0.22,1544082505900,0,10.159753933496617
-0.5,7.6499996,7.6499996,0.17,-0.07,-0.19999999,1544082506101,1,10.830281056371543
0.71,5.65,7.68,0.07,0.01,-0.099999994,1544082506300,1,9.560805405403878
-0.14999999,5.96,6.89,0.07,0.01,-0.099999994,1544082506499,1,9.111322626106487
-1.91,4.47,9.2,-0.01,0.17999999,-0.06,1544082506699,1,10.40523906500951
-4.2,-4.62,9.32,0.0,0.42,-0.24,1544082506899,1,11.218146014382233
-0.93,5.71,10.07,-1.11,0.0,-0.48999998,1544082507099,1,11.613522290846994
-1.0,3.85,7.91,0.29999998,-0.089999996,-0.77,1544082507299,1,8.853846621666767
-2.69,7.69,7.52,0.07,0.13,-0.89,1544082507499,1,11.0870464957986
-3.58,0.29,8.08,0.96999997,0.0,-1.4399999,1544082507699,1,8.84233566429142
-4.58,5.44,10.26,0.29999998,-0.24,-1.26,1544082507899,1,12.483493100891273
-2.5,1.3299999,11.65,0.78,-0.06,-1.03,1544082508099,1,11.989220147032082
-2.58,2.3799999,7.77,0.64,-0.26,-1.64,1544082508299,1,8.526060023480952
-4.46,6.0299997,6.77,1.23,-0.21,-1.48,1544082508505,1,10.103731804734332
-2.37,1.99,6.45,0.45,-0.34,-0.78,1544082508699,1,7.153984903534533
-2.85,0.19,8.99,0.56,-0.29,-1.43,1544082508899,1,9.432852166762713
-4.14,-0.72999996,11.28,1.39,-0.62,-0.93,1544082509099,1,12.037894331717652
-1.41,3.4199998,5.0899997,0.82,-0.21,0.42999998,1544082509298,1,6.292264741569615
-4.15,4.17,6.62,0.82,-0.21,0.42999998,1544082509500,1,8.856398816674869
-4.18,1.1899999,8.7,0.39999998,-0.39,-0.63,1544082509700,1,9.72514780155037
-2.6799998,4.37,8.24,0.02,-0.35999998,-0.21,1544082509901,0,9.704478292417374
-2.31,5.12,6.7999997,0.45,-0.5,-0.17,1544082510099,0,8.81989205829641
-1.77,5.0299997,8.679999,0.26,-0.25,-0.22,1544082510302,0,10.18705941977375
-3.47,3.9499998,8.38,0.26,-0.25,-0.22,1544082510499,0,9.892815495095421
-2.12,3.82,7.9199996,-0.049999997,-0.14,0.25,1544082510699,0,9.045064602533259
-0.65999997,5.22,8.79,-0.19,0.0,0.57,1544082510899,0,10.244417990320386
0.0,5.2,7.6499996,0.14,-0.28,-0.26999998,1544082511099,0,9.249999669189192
-1.0,6.17,7.56,0.17,0.06,0.32999998,1544082511299,0,9.809306805274264
-1.6999999,5.74,7.5,0.08,-0.01,0.08,1544082511499,0,9.596228408077833
-0.52,5.71,8.87,-0.01,-0.04,0.0,1544082511699,0,10.561789621082216
-0.17999999,5.66,8.63,-0.049999997,0.03,0.26,1544082511904,0,10.322058902970861
