Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-1.9699999,-1.5899999,13.559999,0.099999994,-0.14,0.07,1545103516698,0
-2.47,-3.23,8.83,0.12,-0.08,0.14999999,1545103516898,0
-2.08,-5.49,11.8,0.13,0.19999999,-0.48,1545103517098,0
-1.7199999,-7.02,8.38,-0.16,-0.13,0.42999998,1545103517298,0
-2.1699998,-3.07,9.599999,-0.01,-0.07,0.0,1545103517498,0
-3.49,-3.23,10.15,0.049999997,0.13,-0.26,1545103517698,0
-2.6299999,-4.54,7.3799996,-0.19999999,0.03,0.049999997,1545103517898,0
-1.5699999,-5.98,8.929999,0.0,-0.07,0.049999997,1545103518098,0
-1.5699999,-5.98,8.929999,-0.02,0.099999994,0.0,1545103518298,0
-2.23,-7.04,6.91,0.06,0.08,-0.19,1545103518499,0
-2.79,-3.84,7.74,-0.049999997,-0.17999999,0.16,1545103518699,0
-1.51,-6.16,9.37,-0.049999997,-0.13,0.14999999,1545103518899,0
-1.99,-5.62,5.97,0.14999999,0.099999994,-0.24,1545103519100,0
-3.26,-5.1,11.54,0.0,-0.07,0.21,1545103519300,0
-1.1,-5.85,4.64,-0.049999997,-0.03,-0.13,1545103519499,0
-1.03,-4.5099998,9.86,0.0,0.01,0.0,1545103519700,0
-1.99,-3.78,8.45,0.07,0.099999994,-0.31,1545103519900,0
0.07,-5.17,9.94,0.03,-0.04,0.19999999,1545103520100,0
-4.0299997,-5.6099997,7.49,0.0,0.03,0.099999994,1545103520300,0
-3.3899999,-5.9,8.09,0.06,0.14,-0.26,1545103520526,1
-3.3899999,-5.9,8.09,0.01,-0.07,0.19999999,1545103520699,1
-1.3399999,-6.97,6.71,0.03,0.01,-0.11,1545103520899,1
-1.9499999,-4.97,9.63,-0.07,-0.01,0.22,1545103521099,1
-0.65999997,-1.8299999,10.71,-0.099999994,-0.01,0.32,1545103521299,1
-1.8199999,-6.15,8.679999,-0.06,0.01,0.39999998,1545103521499,1
-2.83,-5.56,12.49,-0.07,0.13,0.56,1545103521699,1
0.74,-2.71,4.98,0.07,0.37,0.98999995,1545103521900,1
3.8,-0.35999998,8.09,0.14999999,0.79999995,1.5799999,1545103522100,1
-39.969997,1.87,-39.7,0.41,1.8299999,3.04,1545103522300,1
10.99,1.0799999,-10.2699995,-1.01,0.21,-0.39,1545103522498,1
-4.67,15.41,-15.88,-1.2099999,-0.45,2.99,1545103522698,1
18.24,-13.559999,-14.41,-0.66999996,0.06,-0.44,1545103522898,1
-3.8,8.04,8.03,0.0,0.11,-0.71,1545103523098,1
-7.45,-0.45,1.55,-0.24,0.71999997,-0.71,1545103523298,1
-11.44,-4.0,-0.22999999,-0.099999994,0.24,-0.29,1545103523498,1
-9.92,-0.7,0.84999996,0.01,-0.19999999,0.29999998,1545103523698,1
-9.0,1.24,2.09,0.04,-0.24,0.48,1545103523898,1
-9.62,0.88,2.04,0.0,-0.04,0.11,1545103524098,1
-9.5,0.31,1.4699999,-0.02,0.11,-0.26,1545103524298,0
-9.599999,-0.42,1.37,-0.01,0.089999996,-0.19999999,1545103524498,0
-10.42,-1.16,2.28,0.0,-0.03,0.04,1545103524698,0
-11.32,2.49,2.09,-0.04,-0.51,1.7199999,1545103524898,0
-9.63,-2.3899999,1.09,0.14,-0.76,-1.26,1545103525098,0
-4.5299997,-0.88,7.43,-0.22999999,-1.14,-0.31,1545103525298,0
-4.13,-0.51,8.0199995,-0.08,-0.7,-0.55,1545103525498,0
-4.13,-0.51,8.0199995,0.049999997,-0.049999997,0.11,1545103525700,0
-6.15,-3.4299998,9.16,-0.69,-0.84999996,1.03,1545103525899,0
-1.5799999,-3.7099998,8.07,-0.82,-0.84999996,1.01,1545103526100,0
-2.53,0.11,10.62,-0.19999999,-0.32999998,1.1,1545103526304,0
-4.96,2.78,10.7,-0.32,0.0,0.83,1545103526498,0
