Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-0.53,-3.77,7.1099997,0.14999999,0.089999996,0.02,1545103640300,0
-0.53,-3.77,7.1099997,0.0,-0.04,0.56,1545103640500,0
-1.6899999,-4.0499997,10.51,0.049999997,0.0,-0.06,1545103640700,0
-1.2099999,-3.82,7.5299997,-0.049999997,0.01,0.13,1545103640900,0
-0.39999998,-5.04,7.6699996,-0.02,-0.28,0.63,1545103641099,0
-2.53,-5.5899997,6.08,0.04,0.06,-0.48999998,1545103641300,0
-2.53,-5.5899997,6.08,0.03,0.13,-0.21,1545103641500,0
-3.03,-5.96,9.44,-0.01,-0.35,0.34,1545103641700,0
-0.11,-4.58,9.94,-0.049999997,0.0,-0.17,1545103641900,0
-1.4499999,-6.37,6.43,0.089999996,0.26999998,-0.59999996,1545103642102,0
-1.4499999,-6.37,6.43,-0.07,-0.12,0.42999998,1545103642300,0
-1.3399999,-8.33,8.559999,0.089999996,-0.02,0.089999996,1545103642500,0
-1.48,-5.7999997,7.39,0.06,0.24,-0.42,1545103642700,0
-2.86,-6.35,8.66,-0.089999996,-0.089999996,0.52,1545103642900,0
-0.74,-2.8999999,10.69,-0.14999999,-0.14999999,0.39999998,1545103643100,0
-1.79,-4.61,9.34,0.02,0.02,-0.19,1545103643300,0
-1.79,-4.61,9.34,0.02,0.01,-0.17999999,1545103643498,0
-1.77,-8.96,5.18,0.0,-0.16,0.11,1545103643700,0
-2.84,-2.28,9.23,-0.01,0.01,0.0,1545103643900,0
-1.67,-5.23,6.68,0.12,0.21,-0.51,1545103644100,0
-1.24,-6.17,6.8399997,0.0,-0.14,0.19999999,1545103644300,0
-3.27,-5.43,5.0,-0.02,0.17,-0.11,1545103644543,1
-3.27,-5.43,5.0,0.01,0.0,0.12,1545103644700,1
-1.02,-3.55,10.26,0.01,0.02,0.01,1545103644900,1
-1.66,-3.6799998,6.92,-0.01,0.049999997,0.45,1545103645100,1
-1.66,-3.6799998,6.92,-0.17,0.04,0.56,1545103645300,1
-1.39,-3.9599998,6.66,-0.07,0.07,0.78999996,1545103645500,1
-1.42,-4.2999997,9.2,0.01,0.19999999,1.14,1545103645700,1
-2.99,-1.23,8.01,0.0,0.74,1.53,1545103645900,1
4.2599998,11.11,3.81,0.26,1.6999999,2.52,1545103646100,1
11.34,-6.93,12.59,-0.84,1.76,-4.36,1545103646300,1
-12.96,14.849999,8.8,-2.1599998,-0.96,2.6,1545103646498,1
-30.46,11.53,-30.22,-0.82,0.55,-0.69,1545103646698,1
-14.48,6.0,0.95,-0.71999997,0.089999996,0.62,1545103646898,1
-11.36,1.0,-0.71,-0.38,0.14999999,-0.26999998,1545103647098,1
-10.0199995,0.79999995,2.74,-0.02,0.14999999,-0.32,1545103647298,1
-9.8,-0.93,2.29,0.0,0.03,-0.03,1545103647498,1
-9.53,0.74,2.18,0.0,-0.089999996,0.19999999,1545103647698,1
-9.38,1.5799999,2.58,0.0,-0.03,0.08,1545103647909,0
-9.49,0.65,2.2,0.0,0.04,-0.11,1545103648098,0
-9.62,0.48,2.07,0.0,0.01,-0.04,1545103648298,0
-9.5,0.89,2.31,0.0,-0.04,0.07,1545103648498,0
-9.46,0.96,2.25,0.0,-0.01,0.02,1545103648698,0
-9.5199995,0.71999997,2.1699998,0.0,0.01,-0.03,1545103648898,0
-9.469999,0.81,2.19,0.0,-0.01,0.01,1545103649098,0
-9.469999,0.84999996,2.22,0.0,-0.01,0.01,1545103649298,0
-9.559999,0.81,2.1699998,0.0,0.0,0.0,1545103649498,0
-9.5,0.78999996,2.24,0.0,0.0,0.0,1545103649700,0
-9.5,0.82,2.19,0.0,0.0,0.0,1545103649898,0
-9.51,0.83,2.23,0.0,0.0,0.0,1545103650098,0
