Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-2.81,-4.54,6.8399997,-0.62,-1.0799999,-0.28,1545103484292,0
-1.66,-5.9,7.1499996,-0.01,-0.089999996,0.35999998,1545103484492,0
-1.89,-5.46,8.559999,-0.03,-0.11,0.22,1545103484691,0
-2.35,-4.27,8.46,0.049999997,0.01,-0.17999999,1545103484892,0
-2.3999999,-5.41,8.5,0.0,0.03,-0.089999996,1545103485092,0
-0.25,-6.08,7.69,-0.03,-0.07,0.02,1545103485292,0
-2.36,-5.47,5.42,-0.03,0.0,0.02,1545103485492,0
-2.07,-6.21,8.929999,0.03,0.13,-0.39,1545103485692,0
-2.07,-6.21,8.929999,0.0,-0.08,0.28,1545103485892,0
-3.72,-4.24,7.85,0.0,-0.07,0.29,1545103486092,0
-1.4399999,-6.58,8.44,-0.17,0.02,-0.41,1545103486290,0
-0.63,-2.97,7.48,-0.01,-0.099999994,0.26999998,1545103486490,0
-3.47,-5.67,8.25,0.04,-0.04,0.26999998,1545103486690,0
-0.90999997,-6.44,7.5899997,-0.099999994,-0.14999999,-0.049999997,1545103486890,0
-2.24,-6.3199997,8.679999,-0.01,0.24,-0.42999998,1545103487090,0
-3.37,-7.8799996,11.88,-0.07,-0.14999999,0.35999998,1545103487290,0
-2.3,-3.98,7.0699997,-0.12,-0.13,0.25,1545103487490,0
-2.58,-6.17,9.25,0.099999994,0.26,-0.88,1545103487690,0
-0.59,-5.8799996,4.95,-0.19999999,0.0,0.0,1545103487890,0
-3.35,-4.0099998,12.17,-0.01,-0.099999994,0.48999998,1545103488090,0
-2.1699998,-6.49,9.66,0.21,0.06,-0.51,1545103488290,0
-1.8199999,-3.47,6.81,0.0,-0.089999996,0.28,1545103488490,0
-1.5899999,-4.35,3.46,0.17999999,0.02,-0.08,1545103488690,0
-1.5899999,-4.35,3.46,-0.04,0.089999996,-0.17,1545103488890,0
-1.51,-9.639999,7.52,0.06,-0.02,-0.14,1545103489090,0
-0.98999995,-2.71,7.54,0.06,0.02,-0.19999999,1545103489290,0
-0.98999995,-2.71,7.54,0.0,0.07,0.17999999,1545103489492,0
-2.9099998,-4.47,11.469999,-0.049999997,0.12,-0.34,1545103489692,0
-1.29,-5.7999997,8.96,-0.01,-0.14,0.25,1545103489892,0
-1.29,-5.7999997,8.96,-0.19999999,-0.089999996,0.29999998,1545103490092,0
-2.82,-5.23,7.3599997,0.13,0.14999999,-0.42,1545103490292,0
-1.23,-4.33,8.96,-0.02,-0.11,0.19,1545103490523,1
-1.23,-4.33,8.96,-0.01,-0.08,0.06,1545103490691,1
-0.85999995,-7.6099997,5.16,-0.11,-0.01,0.06,1545103490891,1
-0.91999996,-6.71,6.52,-0.06,0.049999997,0.12,1545103491092,1
-1.02,-4.54,7.17,-0.11,-0.049999997,0.48,1545103491292,1
-2.06,-3.83,11.96,0.14999999,-0.099999994,0.59999996,1545103491492,1
-2.77,-4.46,11.46,0.14999999,0.01,0.52,1545103491692,1
-0.25,-4.8399997,8.809999,-0.04,0.13,0.66999996,1545103491892,1
-0.25,-4.8399997,8.809999,-0.11,0.38,1.2099999,1545103492092,1
-1.8199999,-1.26,9.55,0.24,0.79999995,1.6899999,1545103492292,1
29.0,4.21,-39.7,0.51,2.07,2.95,1545103492490,1
6.85,-0.38,-2.25,-1.1,1.22,0.03,1545103492699,1
-8.33,-4.0099998,-11.33,-5.68,-4.79,-0.14,1545103492890,1
-27.5,-3.01,8.62,-0.81,-1.4599999,0.04,1545103493090,1
-1.3199999,10.599999,-3.76,-0.19999999,-0.19,1.56,1545103493290,1
-8.75,4.12,5.8399997,0.099999994,0.089999996,0.099999994,1545103493490,1
-9.84,0.37,2.1,0.06,-0.01,-0.04,1545103493690,1
-9.13,1.67,2.84,-0.089999996,-0.049999997,0.24,1545103493890,0
-8.07,1.9399999,3.73,-0.11,-0.07,0.35,1545103494090,0
