Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
0.29999998,-4.56,7.39,0.0,0.01,-0.06,1545103400477,0
1.1899999,-4.5699997,7.77,0.01,-0.26999998,0.48,1545103400677,0
-0.5,-6.43,10.16,0.06,0.21,-0.74,1545103400877,0
0.48999998,-4.35,8.83,0.01,0.08,0.32,1545103401077,0
-1.4499999,-3.85,7.0699997,0.0,-0.02,0.22,1545103401277,0
0.04,-6.25,14.679999,0.02,0.0,-0.11,1545103401477,0
-2.54,-4.12,8.139999,0.01,0.17999999,-0.17999999,1545103401677,0
-1.22,-5.77,4.39,-0.02,-0.02,-0.01,1545103401877,0
-0.24,-3.4499998,8.08,-0.24,-0.25,0.45999998,1545103402077,0
-2.07,-4.24,7.14,0.11,0.22999999,-0.55,1545103402277,0
-2.09,-5.23,10.59,0.099999994,0.04,0.0,1545103402477,0
-0.89,-4.5299997,5.3599997,-0.02,-0.11,0.21,1545103402677,0
-0.89,-4.5299997,5.3599997,0.03,0.049999997,-0.11,1545103402877,0
-1.52,-5.93,4.96,-0.03,0.19,-0.099999994,1545103403077,0
-1.02,-6.35,9.0199995,-0.08,0.0,0.28,1545103403278,0
-1.02,-6.35,9.0199995,-0.12,-0.06,0.0,1545103403478,0
-0.12,-5.95,7.1099997,0.17,0.19,-0.14999999,1545103403678,0
-0.65999997,-4.5,6.74,0.06,-0.11,0.11,1545103403878,0
-0.65999997,-4.5,6.74,0.11,-0.04,0.0,1545103404078,0
-0.93,-7.0499997,7.5699997,0.02,0.14999999,0.01,1545103404278,0
-1.6899999,-4.62,9.25,-0.02,-0.02,0.07,1545103404478,0
-2.08,-7.12,6.81,0.01,-0.11,-0.14999999,1545103404678,0
-1.26,-3.79,8.429999,0.07,0.11,-0.02,1545103404878,0
-1.26,-3.79,8.429999,0.06,0.17999999,-0.02,1545103405078,0
-4.61,-6.39,9.46,0.0,-0.099999994,0.0,1545103405278,0
-0.45,-5.23,8.12,0.099999994,-0.07,0.11,1545103405478,0
-0.93,-5.98,6.81,0.02,0.01,0.02,1545103405678,0
-4.11,-5.52,6.44,0.01,0.08,0.26,1545103405878,0
-4.11,-5.52,6.44,-0.08,-0.16,0.19,1545103406077,1
-2.34,-5.5699997,5.7999997,-0.02,-0.13,-0.06,1545103406278,1
-1.89,-5.96,8.33,0.06,0.26999998,-0.13,1545103406478,1
-1.4,-2.26,6.0699997,-0.13,0.0,0.69,1545103406678,1
-2.95,-5.17,9.24,-0.14999999,0.049999997,0.32,1545103406878,1
-1.63,-8.15,8.48,-0.17,0.14,0.42,1545103407078,1
-2.04,-5.49,10.349999,0.14,0.17999999,0.74,1545103407278,1
-1.29,-2.36,10.29,0.11,0.48999998,1.23,1545103407478,1
2.9299998,-0.16,8.099999,0.29999998,1.04,1.89,1545103407678,1
3.34,8.22,13.91,1.48,3.6799998,2.51,1545103407878,1
-9.309999,3.1899998,6.73,-0.59999996,1.66,0.22,1545103408077,1
-29.48,26.14,6.79,2.52,1.38,-2.7,1545103408277,1
-24.769999,19.97,20.34,-0.57,0.28,-2.6399999,1545103408477,1
-12.48,0.19999999,0.57,0.02,0.31,-0.61,1545103408677,1
-9.28,0.14,2.72,-0.049999997,-0.31,0.64,1545103408877,1
-9.24,1.39,2.1699998,0.04,0.01,-0.049999997,1545103409077,1
-9.38,1.8399999,3.07,-0.12,-0.02,0.14999999,1545103409277,1
-9.95,2.36,2.4299998,-0.13,-0.04,0.26999998,1545103409477,0
-9.17,1.73,2.72,-0.02,-0.01,0.06,1545103409677,0
-9.34,1.91,2.6,0.0,0.0,-0.089999996,1545103409877,0
-9.44,1.62,2.29,0.0,0.0,0.0,1545103410077,0
-9.32,1.9699999,2.31,0.0,0.0,0.01,1545103410277,0
