Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
0.48139894,-6.8114357,6.090535,-0.03988852,-0.030476771,0.2680103,1539842384640,0,9.149973651376959
1.0250684,-7.664063,7.2257743,-0.03988852,-0.030476771,0.2680103,1539842384787,0,10.583026085538487
0.06466553,-7.927515,6.821016,0.015505231,-0.1513843,0.45602944,1539842384937,0,10.458295032090613
-1.0705738,-5.9468336,9.766891,0.005385219,-0.11569793,0.2120839,1539842385087,0,11.484908268384924
-0.45505372,-6.2893214,7.311995,-0.03243167,0.22518669,-0.66942245,1539842385187,0,9.6554600325727
-0.7185059,-5.010381,7.94907,0.017103128,0.20654456,-0.3019062,1539842385336,0,9.423793416581022
1.3747413,-5.894143,4.744534,0.06610529,-0.23607282,0.46029052,1539842385480,0,7.690347080823511
0.64186525,-4.25595,4.2296047,-0.054802224,-0.09918632,0.009683644,1539842385580,0,6.034455842900805
1.0011182,-6.047425,9.625584,-0.054802224,-0.09918632,0.009683644,1539842385680,0,11.411636785406914
-0.047900394,-6.1767554,8.049661,0.07516004,-0.2674981,0.3345893,1539842385827,0,10.146508953038751
1.1999048,-10.054293,2.943479,-0.15280657,0.109605506,-0.7375994,1539842385929,0,10.544792453261136
0.44307864,-7.443721,5.623506,-0.15280657,0.109605506,-0.7375994,1539842386029,0,9.339653138050751
1.0849439,-5.999524,6.365962,-0.102739125,0.14688976,0.021934185,1539842386130,0,8.81458244491293
1.5447876,-5.640271,8.562195,0.078355834,-0.3090434,0.64937496,1539842386277,0,10.368712981878693
1.9040406,-6.8904715,7.793394,-0.08995595,-0.21210437,-0.13679022,1539842386425,0,10.57548855315898
-0.23471193,-3.8416114,11.033855,-0.085694894,0.034504358,-0.36528945,1539842386575,0,11.685847166539501
1.3891114,-6.7563505,8.092772,-0.004734793,0.23903513,-0.50910014,1539842386684,0,10.633478321059586
0.033530276,-7.575447,5.254673,-0.004734793,0.23903513,-0.50910014,1539842386822,0,9.219550415619334
0.6179151,-9.896221,9.759705,-0.11871809,-0.0789463,0.37826514,1539842386924,0,13.912902315429157
-1.1855347,-5.7648125,7.573052,-0.020181127,-0.17162432,0.34737247,1539842387076,0,9.591124661882168
-2.792593,-5.4582496,2.186653,-0.18529713,-0.2605739,-0.35090837,1539842387224,0,6.509417462565922
1.2286451,0.038320314,8.174202,0.21897073,0.08084337,-0.5756792,1539842387373,0,8.266112481996785
1.22625,-3.2236965,9.321417,-0.054802224,0.09096338,-0.16342182,1539842387475,0,9.939050411105743
1.6166383,-3.8320315,8.111932,-0.054802224,0.09096338,-0.16342182,1539842387596,0,9.115998331649864
1.4849122,-7.2760696,5.942044,-0.077705406,0.123453945,-0.1943145,1539842387717,0,9.51073288257477
1.719624,-3.3985329,6.662945,-0.06172644,0.1623361,-0.14371443,1539842387867,0,7.6747617973969335
1.1999048,-8.238868,2.5291407,0.062376864,0.19109823,-0.08725542,1539842388016,0,8.701452185174814
0.9963282,-7.7646537,6.715635,-0.038823254,0.19269612,0.07892583,1539842388167,0,10.31417812606821
1.465752,-8.938213,9.407638,-0.07291172,0.24116565,0.10449218,1539842388314,0,13.059239384356081
1.3819263,-8.327483,3.4895437,-0.099543326,0.27259097,0.26268396,1539842388415,0,9.13419994570572
2.1004322,-9.256751,7.812554,-0.099543326,0.27259097,0.26268396,1539842388516,0,12.29370792339373
0.50534916,-2.6081765,14.612015,0.020298922,0.31573418,0.44431156,1539842388656,1,14.851563715275573
1.695674,-10.535691,8.109536,0.02455998,0.32372367,0.5444464,1539842388807,1,13.403009710399116
1.7531544,-4.998406,7.110813,0.19979598,0.5037533,0.8304699,1539842388957,1,8.866863843098322
1.7962648,-3.67875,11.963123,0.10072639,0.8036253,1.4962602,1539842389085,1,12.64421135173515
4.2176294,-3.6092947,4.24637,-0.09474964,1.0576909,2.2275643,1539842389202,1,6.989067474570012
6.871311,-7.551497,3.6308498,-0.09474964,1.0576909,2.2275643,1539842389306,1,10.836193615374823
-56.412292,41.915237,11.852952,0.9902222,2.426023,2.7335649,1539842389408,1,71.27219831444613
1.6884888,4.646338,5.5061502,-2.3264787,2.3583786,-3.914218,1539842389509,1,7.39980683956882
-3.8248463,1.22625,0.51492923,-2.3264787,2.3583786,-3.914218,1539842389652,1,4.049480262086986
-13.927039,4.967271,-0.117355965,-1.0449655,-1.0089221,2.480032,1539842389756,1,14.786817403264404
7.422166,3.1111305,1.83219,-2.0084972,-0.5194332,2.6978786,1539842389905,1,8.253762857974916
-15.038328,-1.2909156,1.0178833,-2.617296,0.55861443,-1.6286931,1539842390053,1,15.127916529857185
-8.358619,-3.1039455,2.5027955,-2.0447161,-0.22275701,0.075197406,1539842390202,1,9.26093810415292
-6.8042507,-1.8274,4.2799,-1.2771932,-0.99134535,2.0342188,1539842390302,1,8.243467859975587
-8.610096,-3.2428565,2.8285182,-1.2771932,-0.99134535,2.0342188,1539842390402,1,9.625507083605491
-10.039923,-4.0499783,2.1722827,-1.1445677,0.10214865,-0.3269399,1539842390550,1,11.041792889070107
-6.947952,-3.8799317,0.96758795,-0.10806545,-0.26856336,0.5673496,1539842390672,1,8.016491341725137
-9.484278,-1.5136524,3.1614258,-0.031366404,-0.029411508,0.045902636,1539842390775,1,10.111245514683906
-9.041199,-1.3939015,3.4991236,-0.031366404,-0.029411508,0.045902636,1539842390887,0,9.794391595059912
