Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
-0.7783814,-6.248606,6.8665214,0.014972598,-0.13540533,0.08265426,1539842555423,0,9.316655552490921
-0.5556446,-6.1695704,6.464158,0.06024634,-0.23447493,0.3175451,1539842555572,0,8.953082066586306
-0.65384036,-6.8114357,9.137,0.06024634,-0.23447493,0.3175451,1539842555672,0,11.415249997770502
-1.0873389,-4.88105,9.788445,0.00804838,0.014264335,-0.38499683,1539842555856,0,10.991842907537308
-1.1088941,-4.998406,7.7311234,-0.043616947,0.048352797,-0.29817778,1539842555964,0,9.272754590297232
0.54366946,-7.4101906,5.8845634,-0.035627462,-0.064565234,-0.029198509,1539842556115,0,9.478110973115086
0.90052736,-4.615203,6.071375,-0.012724278,-0.22115912,0.45443156,1539842556263,0,7.679364729451425
-0.91729254,-3.891907,5.841453,-0.017517965,0.16819504,-0.27261144,1539842556363,0,7.078908026793232
-1.3268409,-1.695674,8.155042,-0.017517965,0.16819504,-0.27261144,1539842556513,0,8.434484400954975
-1.6310084,-5.3384986,8.202942,0.10392218,0.12931289,-0.05583012,1539842556659,0,9.922097215731991
0.3424878,-6.3707523,9.793235,-0.01112638,-0.024085185,-0.0068279547,1539842556761,0,11.688080874392046
1.4130616,-8.746612,10.626702,-0.113391764,-0.13860112,0.1774628,1539842556882,0,13.835705979845862
0.5364844,-6.440208,6.5407987,0.040006313,-0.005443058,0.24297656,1539842556989,0,9.194897619257599
-1.0394385,-5.815108,6.0210795,0.040006313,-0.005443058,0.24297656,1539842557105,0,8.43500514476823
-1.8274,-7.038963,12.470867,0.02935367,-0.1316769,0.049631063,1539842557205,0,14.436374704442178
-0.85023195,-9.386082,12.897181,-0.016985334,0.031841196,-0.6049739,1539842557306,0,15.973687971983358
0.37601808,-7.3575,11.158397,-0.016985334,0.031841196,-0.6049739,1539842557455,0,13.371014152116357
0.244292,0.4766089,6.444998,0.009646277,-0.055510487,0.035249993,1539842557601,0,6.467212215849052
-3.0752053,-5.319339,16.40349,0.10498745,0.038765416,0.107155345,1539842557703,0,17.516470512468235
-0.39517823,-7.3527102,13.795313,-0.102739125,-0.14179692,0.23551972,1539842557849,0,15.63742862131172
-1.21188,-6.825806,6.5791187,-0.043616947,0.16127083,-0.46116322,1539842557999,0,9.557462192063628
3.2021413,-8.760982,7.6233473,0.10871587,-0.16256957,0.3063598,1539842558149,0,12.0467397484094
-3.532654,-7.94907,6.1552005,-0.060661178,0.16127083,-0.0046974258,1539842558249,0,10.65616494541147
-0.31374758,-7.671248,8.214917,-0.060661178,0.16127083,-0.0046974258,1539842558371,0,11.244169366313763
-1.0609937,-7.91075,9.285491,0.08155163,-0.0986537,0.05122896,1539842558498,0,12.244427969693836
0.16286133,-1.4250367,22.879623,0.24453709,0.02704751,-0.0030995288,1539842558649,0,22.924537117056154
-0.014370117,-2.5004005,9.189691,-0.20606978,0.107474975,0.038445786,1539842558752,1,9.52379282828768
-0.35685793,0.06466553,6.0378447,-0.20606978,0.107474975,0.038445786,1539842558865,1,6.048726959806679
1.0130934,-1.4274317,2.7614577,0.1507938,0.14688976,0.14550488,1539842558998,1,3.26949049917227
-0.19878663,-5.1540823,1.2406201,0.053854752,0.21293615,0.28558713,1539842559142,1,5.305018257458126
1.1448194,-5.2810183,7.2497244,0.109248504,0.31360367,0.4267347,1539842559245,1,9.042027959451719
0.014370117,-7.3551054,1.7411792,-0.18742765,0.40734693,0.66908234,1539842559351,1,7.558405053441129
1.1591895,1.331631,7.199429,-0.18742765,0.40734693,0.66908234,1539842559492,1,7.412741688681203
1.4154567,0.6730005,10.442286,-0.043084312,0.4563491,0.9130279,1539842559593,1,10.559251121569709
0.30895755,-4.3445654,9.944121,-0.034562197,0.79510313,1.5207613,1539842559741,1,10.856161648815855
1.9663111,4.375701,3.9853127,-0.03935589,1.2792659,2.705868,1539842559864,1,6.236654223232638
-57.64812,41.335644,30.04552,0.5950091,3.0614533,4.529068,1539842559984,1,77.03683843785086
-3.67875,5.9540186,-0.11496094,0.5950091,3.0614533,4.529068,1539842560085,1,6.999768215403396
-13.807288,14.389278,5.2929935,-1.1594814,1.0651478,-0.07660278,1539842560185,1,20.63269985889559
-3.8535867,10.188414,1.2813355,-1.1594814,1.0651478,-0.07660278,1539842560287,1,10.9679410535147
3.6404297,20.508553,2.0860622,0.37130356,0.8515622,2.5247731,1539842560433,1,20.93334970941631
3.6763551,5.1564775,-0.1939966,1.3417594,-0.59453434,3.6145387,1539842560536,1,6.335809475521957
6.8425713,8.420889,0.9867481,-0.15813288,-0.18334223,1.3247526,1539842560675,0,10.895220298771306
4.1793094,11.448194,0.613125,-0.084097,-0.09279474,0.043239474,1539842560824,0,12.202610179309564
3.0344899,12.288846,0.62749517,-0.0809012,0.036102254,0.02512998,1539842560924,0,12.67350050906581
2.8596535,8.473579,0.119750984,-0.0809012,0.036102254,0.02512998,1539842561026,0,8.943908514037487
3.7314405,9.371712,-0.14849122,0.02935367,0.0020137932,0.074132144,1539842561126,0,10.088343950242841
3.6859353,9.383687,0.39996827,0.02935367,0.0020137932,0.074132144,1539842561226,0,10.089582516970754
3.4895437,8.978929,0.34009278,0.004852587,-0.0022472646,-4.3636776E-4,1539842561345,0,9.639177574889821
3.5925295,9.043594,0.2921924,-4.737355E-4,9.485289E-4,0.0048899543,1539842561474,0,9.73541149843313
