Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
2.44771,6.7395854,-6.4042826,0.3734341,-0.8635136,-0.6241487,1538461754676,0,9.613955025308572
5.47741,6.0426345,-7.0437527,0.32762772,-0.454452,0.12739538,1538461754830,0,10.776358573629942
3.403323,9.333391,-4.148174,0.6940787,-0.40544984,-0.61083287,1538461754988,0,10.765785737022915
3.2356715,10.322535,-3.5661843,-0.40900263,-0.096523166,-1.4683708,1538461755146,0,11.3904332377528
3.537444,4.9217653,-2.926714,0.7302977,0.30241838,0.23498708,1538461755306,0,6.730745765456907
0.84065187,7.510782,-9.419612,-1.196233,-0.30265182,0.124732204,1538461755461,0,12.076739297037198
1.6286134,9.022039,-4.0906935,0.13108642,0.35994267,-0.18739027,1538461755620,0,10.039090727507288
1.3986914,9.038804,-4.3349857,-0.009528483,0.9229349,-0.37700734,1538461755777,0,10.121680512743644
-0.07664063,4.380491,-11.06978,0.86878204,0.6507598,0.0949048,1538461755936,0,11.905234329304392
3.6380348,6.100115,-6.6174393,-0.73603886,-0.35378453,0.9108974,1538461756092,0,9.707584823653127
3.3721876,9.632769,-5.391189,-0.87345797,-0.112502135,-0.28219882,1538461756249,0,11.542391721418735
0.8430469,7.9706254,-5.989944,-0.107532814,-0.32502237,0.1657449,1538461756406,0,10.006049493474475
-0.18681154,5.376819,-8.758587,1.1968836,0.13730237,0.52047795,1538461756559,0,10.279004200155148
-4.0787187,6.7371902,-7.070098,0.37077093,0.20707719,0.59664434,1538461756717,0,10.583570463426307
3.1614258,6.6413894,-6.3779373,-0.20180872,0.07924547,-0.21828294,1538461756875,0,9.735540583556174
0.88376224,7.6305327,-6.11688,-0.3189878,0.0797781,-0.014284806,1538461757031,0,9.819485012821147
1.1807446,7.719148,-4.960086,0.3702383,0.016927497,0.2813261,1538461757190,0,9.251046253463938
1.0106983,8.51669,-3.7266505,0.071431614,0.06806019,0.08957848,1538461757348,0,9.351119909340973
-0.50774413,7.9538603,-2.7734327,0.4906132,0.13144343,0.16201647,1538461757501,0,8.438816665557727
1.698069,7.4054008,-5.43909,0.8970116,-0.42142883,0.7079645,1538461757658,0,9.343826805196127
2.1243825,7.8556643,-5.6905665,0.18807806,-0.37082875,-0.05369959,1538461757819,0,9.93010622760517
-0.9963282,8.660391,-1.7747096,0.93908954,-0.13220954,-0.85477847,1538461757975,0,8.896327125242664
1.6501685,8.296348,-3.3889527,1.3918269,-0.09386001,-1.0806146,1538461758135,0,9.11248849756934
1.4394068,9.872271,-2.1124072,0.35905302,0.79244,-1.9093903,1538461758292,0,10.197837555675177
-0.6706055,7.479646,-6.239026,0.16038118,1.0326571,-0.8063089,1538461758450,0,9.763209587559935
0.7185059,7.31439,-5.1157618,0.530028,1.0193413,-0.22627242,1538461758607,0,8.954751286036595
1.9854712,9.522598,-5.9252787,0.16730541,0.8217348,-1.8593229,1538461758765,0,11.389947156519522
1.2166699,6.847361,-10.039923,0.312714,0.77326524,-1.3980634,1538461758922,0,12.213381683866922
1.0466236,7.2329593,-5.2834134,0.98702645,1.0688761,-0.5133612,1538461759087,1,9.018069546795092
-0.019160157,8.787327,-3.1614258,0.03681052,1.3186806,-1.71711,1538461759236,1,9.338741671416493
1.9016455,5.343289,-10.102193,-1.0806519,0.7945705,-1.7416111,1538461759392,1,11.585391506308289
1.949546,7.213799,-7.7526784,-0.6657314,0.44250065,-1.2041852,1538461759551,1,10.767713220194135
1.9687061,6.9934573,-8.725057,-0.15600236,0.116529725,-1.8326913,1538461759705,1,11.353892212292202
2.7422974,7.086863,-5.3959794,0.5848891,0.79137474,-0.5351991,1538461759868,1,9.319893556046663
-1.1711646,6.8689165,-6.1528053,0.27010345,0.34289843,-0.6651614,1538461760025,1,9.29573307835232
1.4609619,8.040081,-8.883128,-0.62897974,0.756221,-1.6782279,1538461760182,1,12.070098393310495
2.2273684,5.601951,-7.0293827,0.338813,0.68111986,-0.67421615,1538461760341,1,9.260412849262114
-0.50534916,5.7073317,-6.5455885,0.22269917,0.38337848,-0.16661762,1538461760497,1,8.699065565833484
0.32093263,6.8808913,-8.234077,0.42936048,0.38284585,-0.8281468,1538461760651,1,10.735440693206003
-0.021555176,6.437813,-5.1828227,0.5438764,0.59483343,-0.3796705,1538461760811,1,8.264838291716098
4.272715,5.5780005,-6.991062,0.30685508,0.40574902,-0.30297145,1538461760969,1,9.911868186021707
-2.0118165,6.468948,-5.719307,-0.27637723,0.43717432,0.967889,1538461761123,1,8.865955471161879
1.4346168,4.24158,-8.293953,-0.22045085,0.69017464,0.35216618,1538461761281,1,9.425432755340799
2.0046315,5.264253,-8.674761,-0.86600107,-0.18547276,0.8800047,1538461761437,1,10.34322896903681
5.206773,8.004155,-3.9805226,-0.4793101,0.08616969,0.29410926,1538461761597,1,10.345121676745267
2.1698878,5.3097587,-8.641231,-0.0058000577,-0.61051327,0.94179004,1538461761750,1,10.371731953351645
2.7710378,7.92512,-6.167176,-0.009528483,-0.50398684,-0.069145925,1538461761911,1,10.417304705076301
3.923042,6.686895,-7.1395535,0.032016832,-0.20997384,0.5332611,1538461762066,1,10.539357070246327
3.2859669,7.7790236,-5.702542,0.037875786,-0.3367403,-0.4638264,1538461762222,0,10.189689489823357
1.1448194,7.3311553,-4.90979,-0.0974128,0.58844185,-1.3389412,1538461762380,0,8.89733034878634
