Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
2.2920337,7.671248,-4.550537,0.19287175,-0.005443058,0.13858065,1538461868978,0,9.209172131511535
0.9436377,5.367239,-10.866204,0.16038118,-0.024617817,-0.1133544,1538461869133,0,12.156154653573568
0.55803955,5.0678616,-8.025711,0.50020057,0.029178038,0.11834062,1538461869291,0,9.508242024246108
1.8753004,7.431746,-6.143225,0.039473683,-0.10184949,-0.58579916,1538461869449,0,9.822770159144577
1.9830762,5.774392,-8.844808,-0.5522807,0.019058025,-0.37754,1538461869606,0,10.747410048078303
0.88376224,5.9252787,-9.697434,-0.39249104,-0.55884796,-0.268883,1538461869763,0,11.398692449306608
1.1687696,6.583909,-6.6988697,-0.14534971,-0.051782064,0.28558713,1538461869919,0,9.46513261163008
-0.8933423,6.940767,-6.303692,-0.47558168,0.20121825,0.031521566,1538461870077,0,9.418537033113067
-0.11496094,6.6605496,-8.468789,-0.23802772,-0.10238212,-0.16715024,1538461870237,0,10.774809702185317
1.6190332,7.9778104,-7.0581226,0.19446965,-0.3900035,0.14710277,1538461870393,0,10.77422024638819
-0.08861572,9.10347,-5.0726514,0.18275174,-0.18174434,-0.032926932,1538461870550,0,10.421747023059668
-1.0226734,7.695198,-4.033213,0.21790548,0.12664972,-0.15223655,1538461870705,0,8.748070658473248
0.35925296,7.062913,-5.7911572,-0.124577045,0.20601194,-0.15063865,1538461870862,0,9.140640264770822
-1.8154249,6.5000834,-6.07856,-0.064922236,0.21772984,6.288967E-4,1538461871020,0,9.082716743799487
0.855022,6.444998,-10.032737,0.19606756,-0.11782846,-0.30403674,1538461871177,0,11.955119135820311
-0.44547364,8.071217,-6.229446,-0.47078797,0.0978876,-0.4473148,1538461871334,0,10.205341155098141
-1.0130934,5.815108,-8.734636,-0.44522163,-0.14392744,0.091176376,1538461871492,0,10.542092076114853
0.4382886,7.565867,-6.2845316,-0.3141941,-0.06616313,0.08851322,1538461871649,0,9.845292163769317
0.48379397,7.1060233,-5.1756372,0.41710994,0.1394329,0.37027568,1538461871806,0,8.804365063511115
0.9268726,7.3622904,-8.681946,0.53322375,-0.28028128,0.18438703,1538461871963,0,11.420971898112652
1.1448194,7.9778104,-6.7755103,0.2908761,-0.11516529,0.21314916,1538461872121,0,10.529178983300199
1.1615845,6.4090724,-6.8737063,0.49593952,-0.20198436,-0.2012387,1538461872278,0,9.469600090697691
-0.63707525,7.9730206,-7.1156034,-0.2161898,-0.4576478,-0.4425211,1538461872434,0,10.705453475134927
1.1735597,7.4580913,-7.575447,0.49913532,0.21559931,-0.65823716,1538461872591,0,10.695221618012821
-1.2406201,7.1156034,-4.7636943,0.5832912,0.35195318,-1.2505243,1538461872750,0,8.652383103080219
-0.22992188,8.804092,-4.9648757,-0.16558973,0.6395745,-1.847605,1538461872907,1,10.11013801744651
1.7124391,4.737349,-12.327166,0.42190364,0.38763952,-1.7725039,1538461873064,1,13.316679196052062
-0.8214917,6.1144853,-5.910908,0.38302147,0.9165433,-0.93094486,1538461873223,1,8.544039588013915
-4.8906302,3.7074904,-9.002879,-2.1006427,0.77805895,-0.62361604,1538461873380,1,10.895667905543249
-0.6610254,3.5949244,-12.118799,-0.34828258,0.013731702,-0.96396804,1538461873537,1,12.658030068836206
-1.5807129,8.011341,-5.7959476,-0.070781186,0.49523124,-1.1823473,1538461873695,1,10.01365300339757
-0.08861572,5.1397123,-7.3455253,-0.33443412,0.78498316,-1.8396155,1538461873852,1,8.965558387827414
-0.5340894,4.232,-9.429193,-0.5884997,0.47445858,-1.1418673,1538461874009,1,10.349142772154675
-4.232,4.646338,-8.5430355,0.59927016,0.3903027,-0.3317336,1538461874166,1,10.60574072681886
1.3579761,4.311035,-9.74294,-0.6614703,0.746101,-1.4848825,1538461874324,1,10.74029802673074
-1.6477735,5.3863993,-9.012459,-0.80101997,0.26726466,-0.89259535,1538461874481,1,10.62792887410448
0.61073,1.6046631,-12.420572,-0.13789286,0.5266565,-1.2004569,1538461874640,1,12.538681892630725
-0.12454102,6.4258375,-2.6129665,0.62110806,0.84943163,-0.09631017,1538461874796,1,6.9379025628925595
-1.6693287,2.3375392,-12.152329,-1.439646,0.022786452,-0.33546203,1538461874953,1,12.4871873512181
1.1975098,4.6583133,-8.229287,0.39101097,0.31040788,-0.8851385,1538461875109,1,9.531792960950312
-1.4202466,3.7338357,-8.145462,-0.6726556,0.13890027,-1.0129703,1538461875268,1,9.072330496231388
1.8034497,2.703977,-9.347761,-0.14108865,0.7247957,-0.105897546,1538461875425,1,9.8966943041644
-1.2789404,5.1828227,-6.6294146,0.8101925,-0.6792228,-0.44997796,1538461875583,1,8.51154966061296
0.39517823,2.8883936,-12.3487215,-1.2692037,-0.007573587,-0.7104351,1538461875740,1,12.688179779091607
-2.6009912,4.184099,-8.449629,-0.5059417,0.1543466,-0.11228914,1538461875897,1,9.781005567011984
-1.2669654,3.8440065,-9.508228,-0.66999245,-0.19878857,0.40489677,1538461876054,1,10.33382731599592
-1.4346168,5.345684,-7.8868,0.312714,0.015329598,0.58173066,1538461876216,0,9.635148002532096
2.5387208,6.464158,-8.236472,0.8432157,0.3887048,0.03738052,1538461876368,0,10.77357475288962
-0.09580079,4.5074267,-8.634046,-0.17038342,0.09149601,0.50876004,1538461876527,0,9.740268147097057
-0.5460645,5.5588408,-7.7383084,-0.37651208,-0.3665677,0.58332855,1538461876684,0,9.543600702639202
