Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
-0.16,5.35,8.12,0.03,0.11,-0.13,1544081833702,0,9.72535346401353
1.7199999,6.2,7.5699997,0.0,-0.07,-0.39999998,1544081833902,0,9.934953201399598
-1.24,5.97,7.96,0.0,0.03,0.17,1544081834102,0,10.02696863463729
0.72999996,5.02,8.809999,0.0,0.03,0.17,1544081834302,0,10.166089824588457
-0.78999996,5.77,7.85,0.12,-0.11,-0.29,1544081834501,0,9.77443092649388
-0.17,6.04,9.0199995,0.12,-0.11,-0.29,1544081834702,0,10.856836140423244
-0.84,5.19,7.87,-0.04,0.02,0.53999996,1544081834902,0,9.464597191640012
1.23,6.18,7.1299996,0.07,0.03,0.12,1544081835102,0,9.515366219752142
-0.02,5.18,8.03,-0.08,-0.089999996,-0.17999999,1544081835302,0,9.555820215973089
0.57,4.33,7.5099998,-0.02,-0.04,0.22,1544081835502,0,8.687571409548243
2.81,7.0899997,8.74,0.11,0.19999999,0.56,1544081835702,0,11.599646362971592
-0.63,5.8799996,8.19,-0.03,-0.01,-0.5,1544081835903,0,10.101851082648178
-1.16,5.21,8.51,-0.03,-0.01,-0.5,1544081836102,0,10.04538700100698
-0.98999995,3.6899998,9.33,0.04,0.03,0.17,1544081836302,0,10.081919381992698
-0.25,5.6,6.92,0.11,0.049999997,0.19999999,1544081836502,0,8.90555444652381
-0.84,5.0699997,8.36,-0.12,-0.02,0.02,1544081836702,0,9.813261280430686
-2.1499999,4.36,8.37,0.01,-0.099999994,-0.34,1544081836902,0,9.67930780428022
-0.07,6.23,7.3799996,0.0,-0.08,0.42999998,1544081837102,0,9.658270761166316
0.21,4.13,6.94,0.06,0.089999996,0.14999999,1544081837302,0,8.078650877467103
-0.22999999,6.56,7.8199997,0.089999996,-0.03,0.02,1544081837502,0,10.20974511451682
0.39,8.13,8.67,0.04,0.19999999,0.32999998,1544081837703,0,11.89192583226115
-0.35999998,2.53,9.55,0.04,0.19999999,0.32999998,1544081837902,0,9.886000201577987
2.56,5.49,8.5,0.24,0.24,0.25,1544081838102,0,10.437609879661148
1.89,6.64,6.0499997,0.0,-0.099999994,-0.79999995,1544081838302,0,9.179553168319256
0.39,6.69,10.69,0.02,-0.19999999,-0.35,1544081838502,0,12.616826066804597
-0.64,6.5099998,8.17,-0.17999999,-0.17,-0.42,1544081838703,0,10.466068860656327
0.22999999,6.24,8.07,-0.17999999,-0.17,-0.42,1544081838902,0,10.203695408791857
-0.81,5.48,9.94,0.12,-0.34,-0.26,1544081839102,0,11.379371687399967
-0.78,4.68,8.559999,-0.07,-0.07,0.62,1544081839302,0,9.786949620796102
-0.77,4.54,8.04,-0.049999997,0.06,0.32,1544081839502,0,9.265317048002188
0.56,4.45,8.99,0.13,0.0,0.29,1544081839702,0,10.046700951058511
0.94,6.1099997,8.59,0.13,0.0,0.29,1544081839902,0,10.583184602660964
0.95,5.1099997,7.93,0.26,0.11,0.48,1544081840102,0,9.481534524221281
-0.26999998,5.92,7.43,0.13,0.12,-0.17,1544081840302,0,9.503904460231068
0.34,5.24,5.99,0.04,0.099999994,-0.11,1544081840501,1,7.965757967701505
-0.02,4.45,4.9,-0.26,-0.089999996,0.12,1544081840716,1,6.619131362950882
0.98999995,1.1899999,12.7,-0.26,-0.089999996,0.12,1544081840901,1,12.793990763753115
-0.42999998,1.1999999,11.74,-0.84,-0.049999997,0.25,1544081841102,1,11.809000793581141
-0.52,2.56,10.83,-0.24,0.04,0.06,1544081841301,1,11.140596931942202
-0.19999999,3.54,10.83,0.34,0.06,-0.14999999,1544081841501,1,11.395635129118517
-0.06,3.99,8.01,0.0,0.01,0.06,1544081841701,1,8.948955246284338
-4.22,5.48,7.8599997,-0.06,0.049999997,-0.5,1544081841903,1,10.469880385372132
-2.0,5.0,9.0199995,-0.06,0.049999997,-0.5,1544081842101,1,10.505255398132892
-2.11,4.99,8.32,0.0,0.19999999,0.14,1544081842301,1,9.928474203018308
-1.9799999,5.3399997,8.4,0.04,0.0,-0.17,1544081842503,1,10.148694319960578
-2.1,5.17,8.46,0.01,0.0,0.08,1544081842703,0,10.134618887753009
-1.64,5.13,8.55,0.0,-0.02,-0.06,1544081842901,0,10.104899801581409
-1.8399999,5.17,8.46,0.0,0.0,0.0,1544081843103,0,10.083952579817105
-1.9,5.13,8.48,0.0,0.0,-0.01,1544081843314,0,10.091446873466658
-2.1299999,5.0899997,8.51,0.0,0.0,-0.01,1544081843501,0,10.14224317002901
