Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-0.29,4.5699997,9.139999,-0.12,-0.01,-0.21,1545104787404,0
-0.53,4.7599998,8.25,-0.17999999,-0.049999997,-0.06,1545104787605,0
0.34,5.58,8.53,-0.12,-0.049999997,-0.01,1545104787805,0
0.099999994,4.4,6.64,-0.02,0.02,0.19,1545104788005,0
-0.51,4.0,12.799999,-0.089999996,0.0,0.14999999,1545104788205,0
0.77,5.6299996,7.2799997,-0.049999997,0.01,-0.099999994,1545104788404,0
-0.22,5.49,12.25,-0.049999997,0.01,-0.099999994,1545104788604,0
-0.53999996,4.47,8.13,0.19999999,0.08,0.21,1545104788805,0
1.87,3.54,7.14,0.06,-0.02,-0.01,1545104789005,0
0.42,5.0299997,10.4,-0.06,-0.06,-0.07,1545104789205,0
0.63,7.23,9.139999,-0.049999997,-0.01,-0.14999999,1545104789405,0
-0.11,4.89,9.24,-0.049999997,-0.01,-0.14999999,1545104789604,0
0.13,5.2599998,8.21,0.0,0.0,0.29,1545104789804,0
0.75,4.87,7.79,0.13,0.0,0.0,1545104790005,0
0.39,7.0099998,9.34,0.02,0.0,0.0,1545104790205,0
0.17,3.6699998,10.469999,-0.02,0.03,0.17,1545104790405,0
0.52,5.68,7.24,-0.02,0.03,0.17,1545104790604,0
0.13,2.69,9.48,-0.14999999,0.07,-0.06,1545104790804,0
-0.78999996,3.1999998,10.84,-0.19,-0.07,-0.39999998,1545104791004,0
-0.17999999,5.77,9.559999,-0.049999997,-0.07,-0.35999998,1545104791203,0
0.34,3.73,6.5899997,0.04,-0.22,-0.08,1545104791404,0
-0.47,4.8599997,10.21,-0.13,-0.04,0.48999998,1545104791604,0
0.42999998,3.1699998,7.7999997,0.03,0.099999994,0.22,1545104791805,0
0.34,4.68,5.33,0.04,0.089999996,0.07,1545104792005,0
-0.049999997,4.11,6.73,0.07,0.12,0.24,1545104792205,0
0.32,5.43,14.11,0.12,0.089999996,-0.099999994,1545104792405,0
1.16,4.77,8.97,0.049999997,0.0,-0.32,1545104792604,0
1.63,3.86,5.0699997,0.03,-0.03,-0.22,1545104792805,0
0.38,5.91,6.45,-0.03,0.0,0.03,1545104793005,0
-0.12,4.92,9.88,-0.03,0.0,0.03,1545104793204,0
1.2099999,5.15,7.85,0.19999999,0.14,0.34,1545104793404,1
-0.17,2.71,9.03,0.19999999,0.14,0.34,1545104793604,1
0.78,2.47,11.92,0.08,0.14999999,-0.26,1545104793804,1
0.69,0.78999996,11.78,-0.32999998,-0.16,-0.78999996,1545104794004,1
0.29999998,4.33,8.67,0.0,0.0,0.02,1545104794204,1
0.42,4.64,9.04,0.22999999,0.099999994,-0.089999996,1545104794403,1
-0.77,5.38,9.099999,0.0,0.08,-0.04,1545104794603,1
-1.65,4.23,8.97,-0.07,0.26,-0.29999998,1545104794804,1
-2.62,4.58,8.76,0.03,0.07,-0.08,1545104795004,1
-2.46,4.69,8.54,0.0,0.01,0.02,1545104795205,1
-2.31,4.7799997,8.47,0.0,0.01,0.02,1545104795407,1
-2.51,4.7,8.559999,0.01,-0.01,0.01,1545104795604,1
-1.92,4.6,8.639999,-0.01,-0.03,-0.07,1545104795803,0
-2.2,4.5499997,8.66,0.0,-0.01,-0.04,1545104796008,0
-2.1599998,4.66,8.53,0.0,0.0,-0.02,1545104796209,0
-2.4099998,4.7,8.62,0.0,0.0,-0.02,1545104796404,0
-2.2,4.67,8.55,0.0,0.0,0.01,1545104796603,0
-2.33,4.61,8.55,0.0,0.0,-0.07,1545104796803,0
-2.47,4.61,8.58,0.0,0.0,0.0,1545104797004,0
-2.37,4.6,8.57,0.0,0.01,0.01,1545104797204,0
