Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-1.05,-5.2999997,7.46,0.0,0.0,0.0,1545103826294,0
-0.29999998,-6.74,8.41,0.0,0.0,0.0,1545103826494,0
-1.5699999,-4.8199997,6.41,0.11,0.11,-0.44,1545103826694,0
0.59,-5.5299997,7.3799996,-0.02,-0.24,0.12,1545103826895,0
0.16,-6.5,7.0,0.0,0.07,-0.14999999,1545103827094,0
-2.73,-5.9,6.18,0.0,0.07,-0.14999999,1545103827294,0
-1.43,-5.85,5.92,-0.07,0.02,0.19999999,1545103827494,0
-1.5799999,-5.54,8.12,-0.08,-0.01,-0.16,1545103827694,0
-0.63,-5.64,7.94,0.089999996,0.13,-0.02,1545103827894,0
-0.22999999,-5.5499997,5.6299996,-0.02,0.049999997,0.099999994,1545103828095,0
-1.99,-4.41,6.56,0.07,0.06,0.24,1545103828293,0
-1.91,-5.35,8.05,0.08,0.11,-0.04,1545103828493,0
-2.47,-5.0499997,8.03,-0.07,0.0,0.02,1545103828693,0
-0.95,-4.75,4.25,-0.01,0.08,-0.02,1545103828893,0
-1.11,-3.49,7.69,-0.02,-0.13,0.14999999,1545103829093,0
-1.5799999,-4.79,7.3799996,-0.01,0.08,-0.35,1545103829293,0
-0.85999995,-2.99,7.46,0.02,-0.04,-0.01,1545103829493,0
-1.4,-7.72,7.14,-0.08,-0.21,-0.099999994,1545103829693,0
-0.25,-4.5299997,2.54,-0.19,-0.03,0.17,1545103829893,0
0.65999997,-4.4,10.24,0.06,-0.089999996,-0.03,1545103830093,0
-0.66999996,-8.53,7.2799997,0.01,-0.04,0.03,1545103830293,0
-0.65,-4.91,3.32,-0.17999999,0.11,0.07,1545103830493,0
-2.53,-4.7799997,4.29,0.0,0.17,-0.01,1545103830693,0
-2.83,-6.3199997,7.5899997,-0.049999997,0.049999997,0.22999999,1545103830893,0
-2.02,-7.25,11.28,-0.17,-0.19,0.32,1545103831093,0
1.0799999,-7.64,4.87,0.01,0.049999997,-0.53999996,1545103831293,0
-5.17,-9.059999,8.87,0.01,0.049999997,-0.53999996,1545103831494,0
-1.52,-2.11,8.07,0.0,-0.13,0.07,1545103831694,0
-0.08,0.35999998,5.8799996,0.01,-0.35,-0.57,1545103831894,0
-0.69,-0.45999998,5.5099998,-0.21,-1.1,-1.5999999,1545103832094,0
-3.27,4.36,0.90999997,-0.22,-2.1,-2.96,1545103832295,0
-4.17,-4.98,9.03,0.0,0.01,-2.6699998,1545103832530,1
35.93,26.97,4.0499997,0.0,0.01,-2.6699998,1545103832694,1
-6.7799997,8.15,-1.86,0.98999995,-1.17,-2.9099998,1545103832894,1
0.59999996,9.79,0.64,-0.71,-0.56,1.66,1545103833094,1
4.7799997,11.559999,0.51,0.0,0.0,0.37,1545103833294,1
6.0099998,10.17,1.73,0.19,0.22,0.24,1545103833494,1
2.47,9.15,0.08,-0.13,0.29999998,-0.35999998,1545103833695,1
3.9499998,6.5299997,0.099999994,0.0,0.0,0.089999996,1545103833894,1
3.8999999,9.17,0.65,0.0,0.0,0.089999996,1545103834095,0
4.17,8.92,0.63,0.0,0.02,-0.01,1545103834295,0
4.27,8.99,0.55,0.0,0.0,0.0,1545103834497,0
4.3199997,9.04,0.59,0.0,0.0,0.0,1545103834693,0
4.37,9.11,0.7,0.0,0.0,0.0,1545103834893,0
4.35,9.04,0.59,0.0,0.0,0.0,1545103835093,0
4.3199997,9.0,0.59,0.0,0.0,0.0,1545103835293,0
