Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
0.44,-4.63,8.36,-0.02,-0.19999999,0.38,1545103332098,0
-2.58,-8.7699995,10.4,0.37,0.099999994,-0.38,1545103332298,0
-1.12,-4.99,7.47,-0.099999994,-0.01,0.14999999,1545103332498,0
1.52,-4.5699997,12.219999,-0.14,-0.19999999,0.53999996,1545103332698,0
-3.4499998,-5.0899997,10.07,0.06,0.089999996,-0.39999998,1545103332898,0
-0.34,-4.99,7.43,0.0,-0.13,0.0,1545103333098,0
0.099999994,-4.42,8.11,0.06,0.01,-0.03,1545103333298,0
-0.75,-6.6499996,9.51,-0.06,-0.22999999,0.31,1545103333498,0
-0.38,-6.35,7.0899997,0.11,0.19999999,-0.42999998,1545103333698,0
0.19999999,-4.41,7.58,-0.07,0.06,-0.02,1545103333898,0
0.29999998,-5.37,7.08,-0.08,-0.089999996,0.38,1545103334098,0
0.29999998,-5.37,7.08,0.089999996,0.02,-0.11,1545103334298,0
-2.1399999,-5.58,9.96,0.01,0.19999999,-0.12,1545103334499,0
-0.29,-6.7999997,7.3599997,-0.08,-0.12,0.32999998,1545103334699,0
-0.32999998,-4.4,6.5,-0.04,-0.14999999,0.089999996,1545103334899,0
-0.32999998,-4.4,6.5,0.03,0.14999999,-0.25,1545103335098,0
-1.4699999,-5.99,7.79,0.07,0.0,-0.04,1545103335299,0
1.49,-3.1799998,8.11,0.07,-0.04,0.03,1545103335498,0
-2.2,-7.6,9.37,-0.049999997,0.06,-0.02,1545103335699,0
-2.2,-4.64,9.62,-0.04,0.049999997,-0.26999998,1545103335899,0
-0.59999996,-5.0099998,7.93,0.07,-0.07,-0.02,1545103336098,0
-0.35,-4.14,9.51,-0.13,0.0,0.12,1545103336299,0
-1.43,-3.58,9.9,0.099999994,0.089999996,-0.14999999,1545103336499,0
-0.62,-5.77,8.55,0.099999994,0.08,-0.22,1545103336699,0
-0.81,-5.0499997,9.46,-0.07,-0.19,0.25,1545103336899,0
-0.90999997,-4.0899997,7.06,0.03,0.04,-0.22999999,1545103337099,0
-2.37,-4.56,7.41,0.03,0.17999999,-0.34,1545103337299,0
1.0,-5.47,7.0899997,-0.07,-0.08,0.01,1545103337530,1
1.0,-5.47,7.0899997,0.07,-0.07,0.19,1545103337699,1
3.01,-6.49,8.72,-0.16,-0.14,1.77,1545103337899,1
-3.1799998,-2.84,7.02,-0.17999999,-0.52,0.22,1545103338099,1
-1.76,-2.22,9.75,-0.06,-0.64,-0.47,1545103338299,1
-1.76,-2.22,9.75,0.03,-0.84999996,-1.17,1545103338499,1
-0.84,-2.49,8.76,-0.02,-1.38,-1.9799999,1545103338699,1
-39.969997,3.6499999,16.029999,-0.099999994,-2.62,-3.05,1545103338899,1
4.02,16.38,-6.69,-1.25,0.65,-0.34,1545103339098,1
-24.789999,-11.19,-7.5,-1.73,1.8499999,-0.85999995,1545103339299,1
-3.62,4.18,0.06,-1.11,-1.42,0.76,1545103339498,1
20.8,-7.5499997,4.67,-0.26,0.26,-0.72999996,1545103339698,1
9.07,-3.04,-0.39999998,-0.19,0.0,0.099999994,1545103339898,1
8.429999,-7.3399997,1.91,-0.24,-0.19,0.72999996,1545103340098,1
9.48,-3.54,1.49,-0.11,-0.12,0.24,1545103340298,1
9.099999,-2.82,2.86,0.17,0.19,-0.39,1545103340498,1
8.94,-2.47,3.1,0.08,0.049999997,-0.22,1545103340698,1
8.809999,-3.73,2.61,-0.089999996,-0.089999996,0.26999998,1545103340927,0
8.7699995,-3.9499998,2.45,-0.03,-0.049999997,0.099999994,1545103341098,0
8.9,-2.99,2.8999999,0.07,0.06,-0.17,1545103341298,0
8.87,-3.3,2.77,0.0,-0.01,0.02,1545103341498,0
8.84,-3.6299999,2.56,-0.02,-0.04,0.08,1545103341698,0
8.87,-3.21,2.77,0.02,0.01,-0.049999997,1545103341898,0
