Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-3.05,-5.77,7.29,0.0,0.0,0.0,1545103859289,0
-1.51,-5.21,8.7,0.0,0.0,0.0,1545103859489,0
-2.48,-6.27,8.09,0.01,-0.11,0.12,1545103859689,0
-2.1,-6.0699997,5.91,-0.02,-0.01,0.099999994,1545103859889,0
-2.12,-5.9,8.24,-0.02,-0.01,0.099999994,1545103860089,0
-2.3799999,-4.75,7.95,0.08,0.04,0.0,1545103860289,0
-3.21,-5.3599997,4.79,-0.089999996,-0.19999999,0.22,1545103860489,0
-1.8299999,-6.39,8.58,-0.089999996,-0.19999999,0.22,1545103860689,0
-1.74,-4.81,4.0699997,-0.06,-0.11,-0.099999994,1545103860889,0
-1.54,-4.68,7.7799997,-0.03,0.07,-0.21,1545103861089,0
-4.31,-5.3199997,7.16,0.12,0.07,0.42,1545103861288,0
-2.36,-3.81,9.099999,-0.049999997,-0.26999998,0.24,1545103861488,0
-1.04,-5.46,11.08,0.06,0.089999996,-0.55,1545103861688,0
-2.85,-7.4199996,8.9,0.0,0.17999999,0.089999996,1545103861888,0
-3.6599998,-4.24,9.09,0.0,-0.06,0.14999999,1545103862088,0
-3.0,-7.85,9.73,0.01,0.049999997,-0.14,1545103862288,0
-2.34,-5.8799996,8.87,0.089999996,0.06,-0.12,1545103862488,0
-2.74,-6.45,10.179999,-0.089999996,-0.29999998,0.26999998,1545103862688,0
-2.06,-6.37,9.679999,-0.02,0.0,0.01,1545103862888,0
-1.77,-9.65,3.22,0.01,0.089999996,-0.19999999,1545103863088,0
-2.48,-7.0699997,11.9,-0.049999997,-0.03,0.26999998,1545103863288,0
-2.01,-6.1299996,5.98,-0.19999999,-0.22,0.21,1545103863488,0
-1.1999999,-3.85,6.08,-0.19999999,-0.22,0.21,1545103863688,0
-3.79,-6.5499997,8.809999,0.22,0.24,-0.21,1545103863888,0
0.13,-5.9,5.38,-0.089999996,-0.19999999,-0.26999998,1545103864088,0
-1.9599999,-6.6,10.05,0.089999996,0.13,0.19999999,1545103864288,0
-0.049999997,-6.96,7.19,0.089999996,0.13,0.19999999,1545103864489,1
-0.84,-5.79,7.08,-0.08,0.01,0.53999996,1545103864689,1
-0.59999996,-0.5,9.87,-0.19999999,-0.14999999,0.65,1545103864889,1
-2.1,-5.7,8.92,0.11,-0.22999999,0.42,1545103865089,1
-1.42,-8.21,5.75,0.03,-0.099999994,0.53,1545103865289,1
-0.35999998,-4.9,3.55,-0.32999998,-0.089999996,0.96999997,1545103865489,1
0.71,-0.03,3.8799999,-0.08,-0.06,0.57,1545103865689,1
-0.22999999,-6.1099997,11.01,-0.08,-0.06,0.57,1545103865889,1
1.5699999,-14.37,14.11,-0.35,0.21,1.14,1545103866089,1
3.4199998,-22.59,28.46,-0.31,1.64,2.44,1545103866289,1
37.0,39.82,7.7799997,5.2599998,-0.78,-4.66,1545103866489,1
-15.98,-7.2,-23.269999,0.83,-1.9599999,1.02,1545103866688,1
-4.67,7.04,-6.37,0.31,-1.4499999,1.5799999,1545103866888,1
-8.889999,-0.07,2.95,0.03,-0.58,0.78999996,1545103867088,1
-8.86,-0.03,3.08,-0.07,0.089999996,-0.22,1545103867288,0
-9.75,-1.5699999,1.9599999,-0.01,0.01,-0.04,1545103867488,0
-9.7,-0.22999999,1.0,0.01,-0.02,0.02,1545103867688,0
-9.69,-0.35,1.42,0.0,-0.01,0.01,1545103867888,0
-9.84,-0.84,1.17,0.0,0.0,-0.01,1545103868088,0
-9.679999,-0.48999998,1.14,0.01,-0.01,0.01,1545103868288,0
-9.69,-0.48,1.15,0.0,0.0,0.0,1545103868488,0
-9.71,-0.61,1.14,0.0,0.0,0.0,1545103868688,0
-9.63,-0.48999998,1.13,0.0,-0.01,0.01,1545103868888,0
