Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-0.59,-6.45,6.83,0.0,0.0,0.0,1545104023293,0
-0.77,-5.8399997,7.1499996,0.03,0.16,-0.19,1545104023493,0
-2.08,-6.72,6.6299996,0.0,0.099999994,0.14,1545104023693,0
-0.48999998,-4.97,8.11,0.04,0.099999994,-0.44,1545104023893,0
-0.12,-5.96,9.45,-0.06,-0.25,0.48,1545104024093,0
-2.33,-6.3599997,8.04,0.04,0.11,-0.19999999,1545104024293,0
-0.59999996,-5.91,10.719999,0.0,-0.099999994,0.049999997,1545104024493,0
-0.89,-4.25,8.74,0.049999997,0.11,-0.17,1545104024692,0
-0.89,-4.25,8.74,0.089999996,0.01,0.0,1545104024893,0
-0.42999998,-5.85,7.48,-0.08,-0.04,0.29999998,1545104025093,0
-0.89,-7.1,7.6299996,0.06,-0.03,-0.28,1545104025292,0
-1.7199999,-5.44,10.15,0.07,-0.07,-0.01,1545104025492,0
-1.3199999,-6.75,6.77,0.08,0.02,-0.19,1545104025692,0
0.26,-5.52,8.98,-0.049999997,-0.13,0.08,1545104025892,0
-0.12,-6.0299997,6.3199997,-0.01,0.089999996,-0.19,1545104026092,0
-2.29,-6.44,6.6299996,-0.06,0.089999996,0.31,1545104026292,0
-1.51,-5.45,5.62,-0.11,-0.16,0.22999999,1545104026492,0
-0.42,-4.74,10.57,-0.01,0.14999999,-0.19999999,1545104026692,0
-1.14,-5.4,4.2599998,0.02,-0.11,0.29,1545104026892,0
-1.49,-6.92,6.39,0.0,-0.049999997,0.11,1545104027092,0
-2.6599998,-6.3799996,3.27,0.07,-0.04,-0.06,1545104027292,0
-1.91,-7.21,1.3199999,-0.089999996,-0.24,0.06,1545104027492,0
-4.48,-5.74,9.19,-0.03,0.44,0.08,1545104027692,0
0.29999998,-4.21,9.22,-0.07,-0.75,0.71,1545104027892,0
-0.75,-5.33,7.2799997,-0.089999996,-0.48,-0.97999996,1545104028092,0
-1.65,-4.96,11.99,0.08,-0.099999994,-1.3299999,1545104028292,0
0.02,-5.29,7.6299996,0.04,0.07,-1.18,1545104028531,1
0.02,-5.29,7.6299996,-0.13,0.06,-1.09,1545104028693,1
-3.75,-4.0,8.8,-0.39,-0.22,-1.43,1545104028893,1
1.9799999,-2.1599998,4.71,-0.48,-0.75,-2.56,1545104029093,1
-8.179999,-1.75,-8.32,0.94,-3.8799999,-2.99,1545104029293,1
-16.89,-13.41,-27.439999,3.4199998,2.8799999,-0.29999998,1545104029493,1
12.059999,13.15,-13.299999,-2.6299999,-1.36,1.11,1545104029693,1
12.059999,13.15,-13.299999,-1.04,-0.17,1.51,1545104029893,1
-1.6999999,7.75,1.41,-0.22999999,0.06,0.76,1545104030094,1
4.37,7.49,5.47,0.68,-0.14999999,-0.39,1545104030293,1
6.5299997,9.0199995,-1.42,0.53999996,0.02,-1.03,1545104030495,0
5.02,9.929999,1.37,-0.049999997,0.06,-0.099999994,1545104030692,0
5.02,9.929999,1.37,0.0,0.01,0.0,1545104030892,0
4.4,8.61,0.83,0.0,-0.02,0.0,1545104031092,0
4.44,8.92,0.88,0.0,0.0,0.0,1545104031292,0
4.46,8.94,0.96999997,0.0,0.0,0.0,1545104031492,0
4.52,8.95,1.04,0.0,0.0,0.0,1545104031692,0
