Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
-1.4599999,-4.16,7.96,0.0,0.0,0.0,1545103301295,0
-1.9599999,-5.06,7.3599997,0.0,0.0,0.0,1545103301495,0
-2.69,-5.46,5.58,0.03,0.089999996,-0.049999997,1545103301695,0
-2.0,-5.25,10.03,0.0,-0.07,0.28,1545103301895,0
-2.47,-5.3199997,6.87,0.03,-0.04,-0.11,1545103302095,0
-3.26,-5.62,7.3599997,0.0,-0.03,-0.089999996,1545103302295,0
-0.57,-4.18,9.65,0.01,-0.14999999,-0.099999994,1545103302496,0
-0.57,-4.18,9.65,0.11,0.24,-0.31,1545103302695,0
-1.92,-4.99,8.65,0.03,0.06,0.01,1545103302895,0
-0.62,-4.89,10.349999,-0.02,-0.04,0.14999999,1545103303096,0
-2.1699998,-5.7999997,4.7599998,-0.099999994,-0.17,0.68,1545103303294,0
-3.83,-6.37,6.8999996,-0.02,0.07,-0.25,1545103303494,0
-2.8999999,-4.8199997,11.0199995,0.06,-0.099999994,-0.02,1545103303694,0
-1.89,-4.15,6.42,-0.14,-0.04,0.03,1545103303894,0
-2.2,-4.13,6.64,0.07,0.16,-0.11,1545103304094,0
-2.48,-7.1099997,8.12,0.08,-0.01,0.03,1545103304294,0
-1.3399999,-4.56,7.0499997,-0.04,-0.26999998,0.28,1545103304494,0
-3.26,-2.51,8.19,-0.04,-0.089999996,0.07,1545103304694,0
-0.64,-6.24,10.17,0.049999997,0.21,-0.5,1545103304894,0
-3.8799999,-5.38,9.7,-0.089999996,-0.089999996,0.52,1545103305094,0
-0.47,-3.56,10.7699995,-0.089999996,-0.38,0.13,1545103305294,0
-1.0799999,-3.83,5.99,-0.19,0.04,-0.45,1545103305494,0
-1.6899999,-5.15,9.559999,0.14,0.21,-0.47,1545103305694,0
-0.84,-6.5899997,7.2799997,0.0,0.06,-0.12,1545103305894,0
-3.02,-4.7999997,4.37,-0.049999997,0.0,0.42999998,1545103306094,0
-3.6399999,-4.79,8.889999,0.25,0.22,-0.19,1545103306294,0
-1.76,-6.96,9.73,0.04,-0.06,0.02,1545103306495,0
-2.04,-2.26,9.04,-0.16,-0.049999997,0.31,1545103306695,0
-2.04,-2.26,9.04,-0.16,-0.13,0.19999999,1545103306895,0
-1.6899999,-4.94,7.23,0.17,0.11,-0.65999997,1545103307095,0
-1.1899999,-5.49,8.809999,0.0,0.049999997,0.08,1545103307316,1
-1.1899999,-5.49,8.809999,0.04,-0.06,0.48,1545103307495,1
-4.29,-5.16,9.07,-0.01,-0.14999999,-0.29,1545103307695,1
-4.42,-5.7799997,6.37,-0.07,-0.56,-0.78999996,1545103307895,1
-0.089999996,-1.39,9.44,0.07,-0.56,-1.03,1545103308095,1
-6.2999997,2.3799999,-0.71,0.21,-0.9,-1.3299999,1545103308295,1
38.469997,4.49,-1.42,-0.17999999,-1.91,-2.21,1545103308496,1
13.69,-0.37,-11.24,-0.65,1.41,-2.85,1545103308696,1
13.69,-0.37,-11.24,-1.4699999,-0.35,-1.01,1545103308895,1
10.11,14.32,-15.62,-1.8299999,-0.13,2.05,1545103309095,1
10.55,-11.99,5.1,-0.61,0.84999996,-1.48,1545103309294,1
12.08,-2.18,4.39,-0.42,0.11,0.41,1545103309494,1
8.87,-2.11,3.56,0.0,0.0,0.04,1545103309694,1
9.16,-2.48,2.8899999,0.01,-0.01,0.02,1545103309894,1
9.139999,-2.34,3.01,0.01,0.0,0.0,1545103310094,1
9.11,-2.27,3.22,0.0,0.0,0.0,1545103310294,1
9.19,-2.1,2.9199998,0.0,0.0,0.0,1545103310494,0
9.11,-2.33,3.1399999,0.0,0.0,0.0,1545103310694,0
9.04,-2.29,2.8899999,0.0,0.0,0.01,1545103310894,0
9.12,-2.25,3.04,0.0,0.0,0.0,1545103311094,0
