Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
2.1,4.4,8.55,0.12,0.03,0.25,1545105186804,0,9.842382841568398
1.24,3.37,8.679999,0.12,0.03,0.25,1545105187004,0,9.3934489214559
1.1899999,4.61,9.78,-0.13,0.03,0.0,1545105187204,0,10.877343414731374
1.4599999,4.8199997,9.389999,-0.12,0.07,0.13,1545105187404,0,10.655330967924042
0.22999999,4.3399997,9.179999,-0.02,0.14999999,0.35,1545105187604,0,10.156814413555123
1.4499999,3.28,7.7799997,0.07,0.089999996,0.03,1545105187804,0,8.566755222486522
1.4,2.71,9.969999,0.02,0.17,0.53,1545105188004,0,10.426168042958112
1.49,4.04,9.15,0.02,-0.03,-0.24,1545105188204,0,10.112576328512928
1.18,4.79,9.69,0.12,-0.07,-0.26999998,1545105188404,0,10.87348150318011
0.58,3.76,8.74,-0.02,0.14,0.35,1545105188604,0,9.532135122835808
1.24,3.6999998,7.5899997,-0.02,0.0,-0.02,1545105188804,0,8.534383045422798
1.29,5.29,9.69,0.0,0.02,0.17,1545105189004,0,11.115048357969478
1.9399999,4.92,10.13,0.04,-0.16,-0.45999998,1545105189204,0,11.427462518512149
1.0699999,4.39,8.65,0.02,-0.17,-0.19,1545105189404,0,9.759072690886159
0.35999998,4.41,8.809999,0.02,0.07,0.089999996,1545105189604,0,9.858690702400647
1.05,3.8799999,8.13,0.0,-0.14,-0.22999999,1545105189804,0,9.069388029189183
1.4499999,3.09,9.07,0.0,-0.08,0.01,1545105190004,0,9.691000965328609
1.61,4.41,9.29,-0.14999999,-0.19999999,-0.19999999,1545105190204,0,10.408856805624717
2.05,5.1,7.94,-0.08,-0.06,0.089999996,1545105190404,0,9.65691979877642
0.76,4.54,9.07,0.08,0.03,0.25,1545105190604,0,10.171238862596828
1.53,5.8599997,8.929999,0.099999994,0.02,0.16,1545105190804,0,10.790059250254426
0.53999996,5.13,9.84,0.01,-0.11,-0.39999998,1545105191004,0,11.110090006692115
0.84999996,4.87,8.9,-0.049999997,-0.17999999,-0.51,1545105191205,0,10.180834932951226
0.29999998,5.81,7.27,-0.049999997,-0.17999999,-0.51,1545105191403,1,9.31122977849865
1.9499999,4.7,8.059999,-0.07,0.02,1.4,1545105191606,1,9.531845754627014
-0.12,3.59,9.179999,-0.07,0.02,1.4,1545105191805,1,9.857732073859637
3.29,7.85,7.29,0.19999999,0.01,0.87,1545105192003,1,11.206725659174493
3.4299998,-1.27,9.78,0.19999999,0.01,0.87,1545105192204,1,10.441561120254002
5.83,0.85999995,8.82,-0.07,-0.089999996,1.1999999,1545105192403,1,10.6075869034385
3.11,2.01,8.429999,0.42,-0.02,0.68,1545105192603,1,9.207447156514176
4.85,1.09,7.73,0.29999998,-0.02,0.65,1545105192804,1,9.190402602715508
7.25,0.56,9.28,-0.07,-0.03,-0.19,1545105193003,1,11.789592868288539
3.84,4.54,11.88,0.32,0.04,0.74,1545105193204,1,13.28501411365453
2.29,3.1899998,9.889999,0.32,0.0,0.63,1545105193405,1,10.641065686480891
2.9299998,0.29,13.69,0.52,0.17999999,1.0,1545105193604,1,14.003038914035768
5.06,1.17,13.29,0.11,0.08,0.53999996,1545105193809,1,14.268728044223142
3.6599998,-0.62,10.34,-0.03,0.16,1.14,1545105194004,1,10.986154856727627
4.15,1.6999999,12.13,0.53999996,0.32999998,1.89,1545105194203,1,12.932493945871386
2.6,-0.63,7.02,1.05,0.38,0.97999996,1545105194404,1,7.512476289480054
1.14,4.98,7.1,0.69,0.24,0.97999996,1545105194604,1,8.746999485537883
3.58,3.47,9.08,1.0,0.17999999,1.09,1545105194827,0,10.358749924580668
4.7599998,3.81,6.91,1.0,0.17999999,1.09,1545105195006,0,9.215302387659346
4.0,3.61,8.4,0.42,0.25,0.57,1545105195206,0,9.979584159673188
1.54,4.52,9.5199995,0.42,0.25,0.57,1545105195404,0,10.650464331661802
1.4499999,2.9199998,7.16,0.59999996,0.16,-0.089999996,1545105195604,0,7.867305672337897
2.23,2.05,5.37,-0.12,-0.02,-0.07,1545105195803,0,6.1654115839901555
0.64,2.48,7.62,0.02,0.049999997,0.45,1545105196003,0,8.03893027709533
1.27,5.25,9.22,0.19,-0.04,-0.56,1545105196203,0,10.685682009118556
1.91,4.5899997,7.98,0.19,-0.04,-0.56,1545105196403,0,9.401946460494237
0.83,5.47,8.48,0.12,0.0,-0.29999998,1545105196603,0,10.125225923405363
