Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status
0.25,4.97,8.7,0.06,0.049999997,0.17999999,1545104577304,0
0.91999996,3.4199998,8.51,0.02,-0.02,0.34,1545104577504,0
1.75,5.6299996,11.59,-0.01,-0.11,-0.42,1545104577705,0
0.22,4.3199997,6.8999996,-0.01,-0.11,-0.42,1545104577904,0
2.1299999,5.5099998,9.32,-0.02,-0.099999994,0.07,1545104578104,0
0.48,5.56,8.23,0.12,0.04,0.14,1545104578303,0
2.9399998,2.3999999,13.0,0.049999997,0.049999997,0.14999999,1545104578504,0
1.55,4.64,10.429999,-0.14999999,0.099999994,0.41,1545104578704,0
0.41,4.5899997,8.79,0.08,0.0,-0.53,1545104578904,0
1.39,3.59,9.849999,-0.06,-0.02,-0.02,1545104579104,0
0.82,4.0,8.69,0.01,0.08,0.26,1545104579305,0
0.93,3.3999999,11.01,0.049999997,-0.07,-0.53,1545104579505,0
1.5899999,4.85,9.96,0.049999997,-0.14,-0.37,1545104579705,0
0.37,4.62,8.54,0.089999996,0.04,0.31,1545104579903,1
0.53999996,6.0499997,9.87,0.089999996,0.04,0.31,1545104580103,1
2.23,3.03,3.72,0.01,0.19999999,0.66999996,1545104580306,1
1.15,5.49,6.87,-0.08,0.099999994,0.24,1545104580504,1
2.95,6.47,5.97,0.01,-0.14999999,-0.42,1545104580703,1
0.01,8.44,10.2699995,0.28,0.0,-0.11,1545104580912,1
0.42999998,5.27,8.91,0.28,0.0,-0.11,1545104581104,1
1.74,11.92,8.7699995,0.88,-0.24,-0.77,1545104581304,1
-1.0799999,-2.05,12.969999,-0.57,-0.12,0.03,1545104581504,1
1.93,-2.2,17.91,0.59,-0.03,0.66999996,1545104581704,1
1.56,15.65,-6.74,0.59,-0.03,0.66999996,1545104581904,1
3.56,20.869999,9.07,1.03,0.19999999,-0.25,1545104582104,1
5.64,-5.56,11.179999,0.59,-0.35,-0.62,1545104582307,1
1.76,-3.1899998,32.63,-0.69,-0.089999996,0.14,1545104582504,1
-0.099999994,4.94,6.92,0.099999994,-0.14,-0.31,1545104582703,1
1.56,1.0699999,4.4,0.5,-0.01,0.12,1545104582904,1
3.23,-0.84999996,6.21,-1.48,0.06,0.71999997,1545104583104,1
2.59,7.81,8.179999,-1.48,0.06,0.71999997,1545104583304,1
2.08,6.71,5.6299996,1.43,-0.06,-0.57,1545104583503,1
2.18,8.309999,10.08,-0.53,0.12,0.65999997,1545104583704,1
1.53,-0.5,14.049999,-0.17999999,-0.17999999,-0.39999998,1545104583905,1
1.89,2.34,19.56,-0.17999999,-0.17999999,-0.39999998,1545104584104,1
3.86,21.51,-2.05,-0.29,-0.26999998,-0.22,1545104584304,1
-0.88,6.6299996,1.18,1.68,0.21,0.25,1545104584504,1
2.59,0.48,5.5099998,0.76,0.01,-0.71,1545104584704,1
-0.83,-7.19,12.5,-1.63,-0.21,0.48,1545104584904,1
2.06,6.19,7.5699997,0.7,0.089999996,-0.32,1545104585103,1
-0.47,6.0299997,-0.089999996,0.7,0.089999996,-0.32,1545104585305,0
0.38,0.21,4.5099998,0.07,-0.26999998,-0.47,1545104585504,0
4.63,9.65,5.85,0.69,0.29999998,0.96999997,1545104585707,0
2.03,1.65,12.54,0.24,-0.17,-1.27,1545104585907,0
1.93,4.42,11.84,0.24,-0.17,-1.27,1545104586104,0
0.91999996,0.19,9.26,-0.51,0.14,1.06,1545104586304,0
2.9299998,6.3199997,9.19,-0.17999999,-0.17999999,-0.69,1545104586504,0
-0.13,6.17,2.44,0.089999996,0.01,0.22,1545104586703,0
2.07,5.8799996,10.719999,-0.13,-0.41,-0.96999997,1545104586903,0
-0.82,3.8799999,11.16,0.53999996,0.049999997,0.64,1545104587103,0
