Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
2.5,4.0499997,5.75,-0.17,-0.04,0.48,1544081255902,0,7.464247957430145
0.90999997,3.06,5.54,0.02,0.13,-0.08,1544081256102,0,6.394005000420315
1.52,9.63,12.179999,0.02,0.13,-0.08,1544081256302,0,15.601271603302118
1.13,11.33,8.76,0.19999999,-0.099999994,-0.19,1544081256502,0,14.366050257464645
0.69,7.75,16.27,0.0,-0.049999997,-0.12,1544081256702,0,18.03473038334646
1.75,0.42,9.88,0.58,0.32999998,0.35999998,1544081256902,0,10.042574371146078
0.53999996,-7.14,12.469999,-0.32,0.01,-0.19999999,1544081257101,1,14.379571447605835
0.53999996,3.6999998,11.66,-2.72,-0.16,0.19,1544081257302,1,12.244884584053867
0.79999995,0.66999996,12.3,-0.42,0.08,0.47,1544081257502,1,12.344184860346187
-0.48,2.45,13.299999,-0.35,-0.04,-0.03,1544081257704,1,13.53229002792953
-4.2799997,-6.95,18.949999,-0.35,-0.04,-0.03,1544081257902,1,20.633064714966633
0.87,3.11,11.29,-1.12,-0.47,0.57,1544081258101,1,11.742789276828567
1.22,26.099998,0.099999994,-0.39,-0.089999996,-0.07,1544081258302,1,26.128687215373144
0.22999999,16.41,6.6099997,2.1399999,-0.44,-0.22999999,1544081258502,1,17.69274133732249
1.92,4.2799997,6.98,1.77,0.14,0.38,1544081258702,1,8.409827431761016
0.37,11.66,-0.38,-0.44,0.11,-0.03,1544081258902,1,11.672056374092785
-1.53,-0.56,3.8899999,-0.85999995,0.26999998,-0.17999999,1544081259102,1,4.217416178420148
0.76,1.48,7.56,-0.71,0.02,-0.17999999,1544081259301,1,7.740904339933416
1.03,12.34,6.69,0.06,0.11,-0.12,1544081259503,1,14.074537292572002
-1.6999999,4.72,14.349999,0.24,-0.31,-0.59999996,1544081259702,1,15.201673294739662
-0.75,6.0899997,13.99,0.35,-0.099999994,0.63,1544081259902,1,15.27647525923438
3.26,14.309999,12.75,1.09,-0.19,-0.26999998,1544081260102,1,19.441352097526575
1.6999999,4.3199997,10.219999,0.06,0.0,0.049999997,1544081260302,1,11.225006754029197
0.52,-5.99,13.549999,0.06,0.0,0.049999997,1544081260502,1,14.82406735346278
2.01,-0.35999998,6.5499997,-1.2099999,0.02,0.17,1544081260701,1,6.860918018428736
0.72999996,-0.61,10.19,-0.78,0.26,0.29999998,1544081260902,1,10.234309939688165
-2.8799999,6.69,3.33,-0.45,0.06,-0.07,1544081261101,1,8.008707724970366
1.06,2.12,10.49,0.12,-0.099999994,0.52,1544081261302,1,10.754445592405032
1.31,-5.99,16.43,-1.22,0.12,0.22999999,1544081261501,1,17.536849774118497
-0.83,-0.35,9.5199995,-0.26,-0.089999996,-0.35,1544081261702,1,9.562520090436426
-0.41,-13.95,8.22,-0.26,-0.089999996,-0.35,1544081261902,1,16.196882416070075
1.0799999,-9.08,11.99,-3.0,-0.38,0.62,1544081262102,1,15.078889209222275
0.84999996,1.3299999,7.73,-1.89,-0.59999996,0.22999999,1544081262302,1,7.889505666770258
-0.63,-1.0799999,10.79,-0.77,-0.089999996,0.31,1544081262502,1,10.862200503765338
3.6,0.19999999,14.87,-0.59999996,0.02,0.31,1544081262702,1,15.300879059583472
2.75,6.1099997,11.48,0.04,-0.42999998,-0.049999997,1544081262902,1,13.292290861021666
2.1299999,4.49,12.21,-0.02,-0.06,-0.22,1544081263102,1,13.182605947763138
-1.03,5.46,11.91,-0.089999996,0.03,0.049999997,1544081263302,1,13.142320951795387
2.76,6.08,11.29,-0.03,0.32,0.19999999,1544081263502,1,13.116710715724425
-0.90999997,7.0899997,6.44,0.089999996,0.02,-0.17999999,1544081263702,1,9.62131985183946
-1.1,2.4299998,10.0,-0.53,-0.17,-0.02,1544081263924,0,10.349632796771102
2.35,5.6299996,8.72,-0.53,-0.17,-0.02,1544081264102,0,10.642264584946203
0.089999996,4.91,8.929999,0.13,0.06,-0.29999998,1544081264304,0,10.19122574272992
1.18,4.1,9.51,0.13,0.06,-0.29999998,1544081264502,0,10.42317130243958
0.84,4.88,7.3199997,-0.07,-0.21,-0.22,1544081264702,0,8.837555974815666
-0.21,4.0,10.84,-0.17999999,-0.08,0.16,1544081264903,0,11.556370537500085
2.1499999,7.7799997,9.809999,-0.17999999,-0.08,0.16,1544081265102,0,12.70381735078087
1.77,5.4,8.309999,0.22,-0.22,-0.06,1544081265301,0,10.06722322092845
0.89,2.4199998,8.21,-0.099999994,0.0,0.17,1544081265502,0,8.605381980597958
1.68,6.2999997,3.59,-0.16,0.0,0.02,1544081265702,0,7.443150960446798
