Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
1.66,5.2599998,6.5499997,-0.53,0.049999997,0.29,1544081202702,0,8.563042331204496
2.48,0.95,10.84,-0.35999998,-0.08,-0.12,1544081202901,0,11.160577942024329
1.99,6.8599997,9.84,-0.17,-0.049999997,0.049999997,1544081203101,0,12.159165098147161
-2.6799998,5.23,5.46,-0.35,0.01,0.06,1544081203302,0,8.021651882748344
3.04,0.58,9.55,0.85999995,0.0,0.39,1544081203502,0,10.038949148192755
2.62,6.42,-1.43,0.08,-0.08,-0.29999998,1544081203702,0,7.079950564799164
1.77,-4.67,11.7699995,-1.09,0.02,0.41,1544081203902,0,12.785722045703961
1.04,5.0099998,11.12,-0.02,0.0,0.099999994,1544081204101,0,12.240755613768295
1.16,2.27,6.44,-0.02,0.0,0.099999994,1544081204302,0,6.926189428538611
1.51,1.15,6.35,-0.22,0.07,0.48999998,1544081204501,0,6.62760137606359
-0.049999997,8.62,4.9,0.049999997,0.17999999,-0.049999997,1544081204706,1,9.915487885106813
0.71999997,8.639999,2.44,0.049999997,0.17999999,-0.049999997,1544081204902,1,9.006752060360105
3.98,4.46,9.929999,-0.37,-0.35,-0.66999996,1544081205105,1,11.590378774656203
-0.42999998,5.31,15.13,-0.39999998,0.089999996,0.83,1544081205301,1,16.04050809615456
2.46,4.89,7.52,-0.049999997,0.28,-0.22,1544081205502,1,9.30129560867732
3.73,-9.5199995,14.929999,1.09,0.03,-0.35999998,1544081205701,1,18.095528746626922
-1.18,5.1099997,7.04,-0.62,-0.83,0.22,1544081205902,1,8.778729801856308
0.64,6.6,5.06,0.32,0.42,0.63,1544081206102,1,8.341055089135905
0.19999999,3.78,6.2599998,-0.42999998,-0.12,-0.38,1544081206302,1,7.315462903466878
0.63,3.4199998,12.74,0.22,-0.26999998,-0.28,1544081206502,1,13.20609323880458
2.46,-0.53999996,8.7,-0.64,0.28,0.45999998,1544081206702,1,9.057218113571075
0.93,13.96,12.12,-0.21,-0.19999999,0.17,1544081206903,1,18.510561849927733
0.17,14.71,5.54,0.08,0.22999999,0.68,1544081207105,1,15.719561062574234
2.1499999,7.3599997,10.53,0.48999998,0.03,-0.26999998,1544081207302,1,13.025858710810589
0.9,9.7699995,7.6099997,-0.51,-0.13,-0.16,1544081207502,1,12.416722017666352
2.6,6.41,11.25,0.25,0.24,0.38,1544081207702,1,13.206460540205311
1.09,6.96,11.2,0.42,0.12,-0.38,1544081207902,1,13.231390705439848
4.0299997,5.79,9.44,0.42,0.12,-0.38,1544081208102,1,11.78467638851403
2.78,0.62,9.74,-1.22,-0.14999999,0.51,1544081208301,1,10.147925896457856
0.79999995,7.2,9.71,-1.22,-0.14999999,0.51,1544081208502,1,12.114623391587541
2.6299999,2.9299998,5.89,0.89,0.07,-0.19,1544081208701,1,7.0847652256091065
4.68,0.65,7.2,-0.22999999,-0.32,-0.58,1544081208902,1,8.611904551259263
-0.03,9.58,4.66,-0.08,-0.089999996,0.28,1544081209102,1,10.653304651609282
0.48999998,2.5,6.48,-0.03,0.41,0.63,1544081209302,1,6.962793978023478
3.62,-0.22,12.33,0.35,-0.17999999,-0.31,1544081209503,1,12.852303295518666
2.45,6.45,8.97,0.35,-0.17999999,-0.31,1544081209702,1,11.316620520279011
1.4499999,7.27,6.19,-0.03,0.089999996,0.25,1544081209902,1,9.65771710654231
1.1,4.38,8.2,0.48999998,0.17999999,0.17,1544081210102,1,9.361324692584912
1.15,6.1099997,9.63,-0.26,-0.01,-0.37,1544081210302,1,11.462612980206568
2.37,1.9499999,7.93,-0.17999999,-0.26999998,-0.44,1544081210501,0,8.503193494799469
-1.73,4.06,3.27,-0.34,0.14999999,0.38,1544081210701,0,5.492667839948088
1.24,8.41,3.24,0.0,0.17,0.049999997,1544081210902,0,9.097433704072815
-0.56,10.99,4.18,0.02,0.049999997,0.07,1544081211102,0,11.771410280845707
0.72999996,4.88,5.47,0.53999996,-0.19,-0.62,1544081211302,0,7.366695320264032
-1.5899999,3.3899999,13.12,-0.26999998,0.01,0.39,1544081211502,0,13.643848394203154
1.8199999,7.93,7.79,0.08,0.13,0.35,1544081211702,0,11.26416440025624
1.37,8.54,7.81,0.32999998,-0.14,-0.049999997,1544081211901,0,11.653523072444658
1.74,4.9,9.969999,0.39,-0.07,-0.099999994,1544081212101,0,11.244486651688506
2.27,8.03,8.25,-0.099999994,-0.13,0.28,1544081212302,0,11.734406674391339
1.0,7.25,6.54,-0.03,0.08,0.45,1544081212502,0,9.814993632193554
