Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
1.56,5.8199997,7.98,-0.01,0.0,0.19,1544081123112,0,9.999319802266557
-0.90999997,4.52,9.2699995,-0.13,-0.04,-0.13,1544081123312,0,10.353327517054614
0.95,3.32,10.86,-0.11,-0.17,0.22,1544081123511,0,11.395810633737295
2.35,7.7999997,12.87,0.35,0.06,0.19999999,1544081123712,0,15.231526362121429
0.78999996,6.99,11.21,0.35,0.06,0.19999999,1544081123912,0,13.234360579068413
0.84,3.1999998,4.3399997,0.13,0.13,-0.08,1544081124112,0,5.457215051287619
-0.89,5.42,7.29,-0.12,0.17999999,-0.07,1544081124312,0,9.127573609673055
1.31,6.7999997,6.42,0.11,-0.16,-0.56,1544081124512,0,9.443118972034615
0.69,7.14,3.0,0.14999999,-0.24,0.11,1544081124712,0,7.775326359709926
0.97999996,7.44,6.1099997,-0.31,0.049999997,0.42,1544081124912,0,9.67709131173206
-0.48999998,4.8399997,8.599999,-0.16,-0.11,-0.34,1544081125115,0,9.880570827457344
0.44,6.91,8.309999,-0.12,-0.29,-0.089999996,1544081125315,0,10.816551362610959
2.08,2.96,9.65,-0.12,-0.29,-0.089999996,1544081125512,0,10.305847854495038
1.56,2.84,7.7599998,-0.03,0.11,0.41,1544081125712,0,8.40932796934452
-1.61,4.72,11.82,0.14,0.14999999,0.08,1544081125912,0,12.828986709791229
2.73,-0.16,8.95,-0.06,0.01,0.22,1544081126112,0,9.358472097516772
0.63,2.51,8.389999,-0.34,-0.049999997,-0.45999998,1544081126312,0,8.780038907658724
0.71999997,6.95,7.8999996,-0.34,-0.049999997,-0.45999998,1544081126512,1,10.546605787493917
0.26999998,1.63,10.86,-1.0,-0.26999998,0.22,1544081126713,1,10.984962448238045
2.54,4.0699997,14.17,-1.0,-0.26999998,0.22,1544081126912,1,14.96012692319153
-0.52,1.26,10.29,-0.07,0.12,0.38,1544081127112,1,10.379889209428008
1.27,11.46,4.61,-0.099999994,-0.11,-0.45,1544081127311,1,12.417592359229708
0.58,5.87,7.12,0.17999999,-0.17,0.34,1544081127511,1,9.245955872704563
0.62,2.3899999,2.8899999,0.0,0.14,0.17,1544081127712,1,3.8011312716084955
0.0,6.66,6.25,-0.06,0.0,-0.26,1544081127912,1,9.133350973218976
2.24,-2.29,7.43,0.35999998,0.03,0.02,1544081128112,1,8.091143306109466
1.48,3.59,8.74,0.13,-0.04,-0.03,1544081128311,1,9.563791089311811
-0.45,5.92,10.48,-0.28,0.01,-0.04,1544081128519,1,12.044886881992708
0.63,10.679999,8.73,1.14,0.07,0.11,1544081128714,1,13.808409707131412
1.5899999,-6.44,3.6999998,1.14,0.07,0.11,1544081128911,1,7.595505131457687
-2.36,2.85,0.29,-0.5,-0.04,-0.45,1544081129112,1,3.711630369527655
0.21,11.2699995,1.56,1.48,0.11,0.13,1544081129312,1,11.379393161763955
2.8999999,7.22,13.91,0.19999999,-0.31,0.099999994,1544081129512,1,15.93820878957231
2.3,15.08,1.0,0.95,0.12,0.04,1544081129712,1,15.287131843481955
-6.7599998,14.33,-3.01,0.95,0.12,0.04,1544081129912,1,16.127820599696662
3.0,16.71,3.81,-0.01,0.19999999,-0.29,1544081130112,1,17.399431025180107
1.37,4.65,10.78,0.64,0.04,0.61,1544081130312,1,11.81980541294991
-2.75,6.3399997,6.6299996,-0.29,0.39999998,-0.08,1544081130512,1,9.57679439541229
-0.78,3.9399998,9.929999,0.14,-0.049999997,-0.45999998,1544081130712,1,10.711530169121545
1.31,1.06,5.43,0.29999998,-0.26,0.08,1544081130912,1,5.685472715614771
-0.21,2.24,2.18,0.04,0.13,0.37,1544081131112,1,3.1327463989285826
2.55,3.85,9.86,-1.41,-0.48999998,-0.63,1544081131312,1,10.887818881667714
1.87,3.54,7.2599998,-0.41,-0.01,0.78,1544081131512,1,8.290723556843519
0.47,4.22,9.37,-0.44,0.08,-0.25,1544081131712,1,10.287186204205694
1.38,6.5499997,7.4199996,0.35999998,0.089999996,-0.049999997,1544081131913,0,9.993162168903307
-1.49,5.58,8.71,0.21,0.32999998,-0.08,1544081132115,0,10.450865992825667
-0.29,7.0099998,8.2699995,0.06,-0.03,-0.5,1544081132311,0,10.845141258923292
-0.78999996,5.7999997,6.91,0.14999999,-0.04,-0.14999999,1544081132512,0,9.056058549766565
1.48,4.65,7.8199997,-0.02,-0.16,-0.08,1544081132712,0,9.217662138959103
-1.36,5.38,7.77,0.0,0.01,-0.01,1544081132911,0,9.548135943732682
