Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
1.5,5.8399997,7.98,0.14999999,-0.11,-0.29,1545104925475,0,10.001799662860684
2.6699998,5.92,7.8599997,0.14999999,0.07,0.26,1545104925675,0,10.195827294339589
-0.82,6.1099997,9.11,0.099999994,0.11,0.32,1545104925875,0,10.999845286821087
1.99,4.61,10.17,-0.02,-0.06,0.02,1545104926074,0,11.342005995413686
1.56,2.84,9.849999,-0.02,-0.06,0.02,1545104926274,0,10.369266140860741
1.39,4.91,10.179999,-0.02,0.04,-0.22999999,1545104926474,0,11.387386866177904
1.1999999,4.02,6.99,0.0,-0.19999999,-0.7,1545104926674,0,8.15233094028941
1.8299999,5.04,9.929999,-0.11,-0.099999994,0.049999997,1545104926874,0,11.28518408241536
3.37,5.41,9.349999,0.07,0.07,0.71,1545104927074,0,11.31580670124764
2.6599998,3.3999999,8.25,0.0,0.21,0.90999997,1545104927274,0,9.311181356627099
2.1599998,4.7999997,9.5,-0.01,0.0,-0.03,1545104927475,0,10.860736450904245
3.34,3.37,7.71,0.02,0.13,0.35,1545104927675,0,9.052988456857769
-0.14999999,6.3399997,6.2,0.14,0.099999994,0.02,1545104927875,0,8.868939970086622
1.37,3.1399999,10.78,-0.13,0.0,0.19999999,1545104928075,0,11.311273110132209
2.03,4.24,9.92,-0.13,0.0,0.19999999,1545104928274,0,10.977472386665339
2.75,3.1499999,8.559999,-0.04,0.0,0.049999997,1545104928474,0,9.526729882283899
1.06,3.1399999,9.19,0.14999999,0.17,-0.02,1545104928675,0,9.769303934876834
0.42999998,5.0499997,6.33,0.14999999,0.17,-0.02,1545104928873,1,8.109025647560877
2.31,6.47,7.3399997,0.07,-0.13,-0.17,1545104929079,1,10.053486738241618
1.14,5.67,9.58,0.07,-0.13,-0.17,1545104929273,1,11.190393201313347
1.36,4.45,8.62,0.0,-0.17999999,-0.29999998,1545104929474,1,9.795738869528934
1.5699999,4.45,9.13,0.099999994,-0.28,-0.22,1545104929673,1,10.277368324916647
1.41,3.9399998,8.09,0.03,-0.049999997,0.75,1545104929873,1,9.108226963794877
3.08,4.65,7.6299996,0.049999997,0.02,1.18,1545104930073,1,9.451232400909426
2.81,-0.24,9.82,-0.02,0.0,0.82,1545104930273,1,10.216951600159414
3.99,-1.49,8.66,-0.02,0.0,0.82,1545104930474,1,9.650689094567289
2.32,4.85,10.15,0.65999997,0.13,0.44,1545104930674,1,11.485965349068401
1.88,5.8199997,9.26,0.63,0.12,0.61,1545104930876,1,11.097495055551954
5.52,1.3299999,7.5299997,0.26999998,-0.01,0.35999998,1545104931077,1,9.430810952192823
4.45,-0.17,14.29,0.26999998,-0.01,0.35999998,1545104931273,1,14.967815471871639
3.9199998,1.5699999,11.21,0.25,0.16,0.96,1545104931474,1,11.978956470327459
5.25,4.31,8.47,0.85999995,0.48,1.4699999,1545104931674,1,10.857232612410955
2.97,2.79,11.42,0.48999998,0.39999998,0.63,1545104931874,1,12.125238141991275
2.4199998,-0.14999999,9.139999,0.65999997,0.63,1.42,1545104932074,1,9.456134556413685
-2.81,-26.49,-19.289999,0.48,-0.19999999,-0.58,1545104932275,1,32.8895159803242
0.07,0.78999996,11.08,0.48,-0.19999999,-0.58,1545104932474,1,11.108348209198342
6.02,1.16,8.08,-0.25,-0.03,-0.66999996,1545104932674,1,10.142603216137363
2.7,2.7,9.3,-0.25,-0.03,-0.66999996,1545104932874,0,10.053357648069625
3.03,3.6299999,8.84,0.13,0.06,-0.26,1545104933073,0,10.025138366825667
2.52,4.27,8.5199995,0.089999996,0.12,0.06,1545104933279,0,9.857671706848441
2.01,4.5699997,9.62,0.089999996,0.12,0.06,1545104933474,0,10.838330003187764
1.8499999,4.7,8.7699995,-0.07,-0.01,0.02,1545104933675,0,10.120543012111568
2.6,3.4499998,8.83,-0.06,-0.03,-0.07,1545104933874,0,9.830127090734893
2.28,4.11,8.83,0.01,-0.099999994,-0.75,1545104934075,0,10.002969559085942
1.73,4.0899997,8.99,0.01,-0.099999994,-0.75,1545104934274,0,10.027018377663428
1.39,4.72,8.73,0.04,-0.06,-0.42,1545104934474,0,10.021147638868515
0.66999996,4.46,9.22,0.049999997,-0.32,-1.5,1545104934674,0,10.263961221010142
1.18,5.41,8.45,0.01,-0.099999994,-0.39,1545104934874,0,10.102623421666275
0.35,7.19,7.99,-0.02,-0.089999996,-0.56,1545104935076,0,10.75447348780962
0.22999999,6.97,7.58,0.04,-0.48,-0.98999995,1545104935276,0,10.300009708509988
